Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
NZDCAD,NEW ZEALAND DOLLAR / CANADIAN DOLLAR,0.82085,0.8218,0.81786,0.81846,0.81853,0.81844,-0.00239,-0.2911616,-0.00212,-0.25835385,0.03177707,0.52938648,1.07064795,2.00022432,-1.29998553,-2.49928524,6.77886497,-4.83355232,0.48174504,0.65482641,0.69232653,Pacific,Minor,0.807098,0.8062248,0.8125194,0.82967485,63.82681864,0.00570406,0.7904341,0.8237619,
CHFSGD,SWISS FRANC / SINGAPORE DOLLAR,1.50588,1.51254,1.50572,1.5109,1.51116,1.51067,0.00502,0.3333599,0.00562,0.37335247,0.72666667,1.22604851,1.424467,-1.17085296,-1.41975389,1.69137888,5.15217104,4.25248573,0.48216136,0.46452643,0.47635723,,Exotic,1.503566,1.5221294,1.5156788,1.48667855,53.08729439,0.00735042,1.48222836,1.52490364,
NZDJPY,NEW ZEALAND DOLLAR / JAPANESE YEN,89.842,89.927,89.491,89.794,89.809,89.787,-0.048,-0.05342713,-0.045,-0.0500896,0.41712797,0.25568023,1.99459324,3.29104023,3.15221137,7.60731491,10.77063518,7.84252498,0.48719983,0.74721678,0.86003051,Pacific,Minor,88.4862,87.43882,87.22112,85.40792,65.79230504,0.76651882,86.79688776,90.17551224,
USDCZK,U.S. DOLLAR / CZECH KORUNA,23.115,23.196,23.0833,23.108,23.1274,23.109,-0.007,-0.03028337,-0.009,-0.03893239,0.20989089,0.22119096,-1.20141947,1.4354067,8.25954556,10.13249452,-8.36340564,2.47904563,0.48823175,0.81225258,0.92429247,Europe,Exotic,23.04506,22.572928,22.153362,22.0056285,59.03923831,0.20845707,22.76664187,23.32347813,
USDDKK,U.S. DOLLAR / DANISH KRONE,7.03007,7.04631,7.01143,7.02627,7.02682,7.02588,-0.0038,-0.05405352,-0.00245,-0.03485699,-0.20835286,-0.33320283,-1.36076482,0.97246573,4.9574271,4.20434895,-8.31871917,1.14397996,0.49747341,0.65416233,0.65616198,Europe,Exotic,7.038663,6.9355576,6.8763693,6.88085105,52.72523921,0.04646233,6.95026804,7.12705796,Spinning Top Black
EURUSD,EURO / U.S. DOLLAR,1.06028,1.06348,1.05814,1.06124,1.06131,1.06112,0.00096,0.09054212,0.00098,0.09243016,0.25222706,0.3925872,1.41722652,-0.88353414,-4.64621052,-3.92279349,9.38250482,-0.83722669,0.50465912,0.65112797,0.66097248,Europe,Major,1.058965,1.074687,1.0836441,1.08242105,47.64589493,0.00703265,1.04591609,1.07201391,Spinning Top White
NZDSGD,NEW ZEALAND DOLLAR / SINGAPORE DOLLAR,0.8225,0.82434,0.82004,0.8204,0.82101,0.82036,-0.0021,-0.25531915,-0.0032,-0.38853813,0.41615667,0.23213195,1.18775978,2.29426434,-1.94930143,-1.35154634,2.70919926,-3.56517344,0.52436467,0.65148358,0.61086969,,Exotic,0.8127455,0.808497,0.8171035,0.82607325,61.84477306,0.00530329,0.8023474,0.8231436,
GBPUSD,BRITISH POUND / U.S. DOLLAR,1.2277,1.2338,1.227,1.2309,1.2312,1.231,0.0032,0.26065,0.0029,0.23615635,0.58016016,0.91825859,1.9378882,-1.24358151,-5.21330664,-1.70100623,11.32314371,1.75250062,0.55419723,0.718638,0.67869479,Europe,Major,1.224325,1.248432,1.2601,1.2440415,49.41850004,0.00863575,1.20448193,1.24416807,
AUDCAD,AUSTRALIAN DOLLAR / CANADIAN DOLLAR,0.87284,0.87485,0.87002,0.87165,0.87189,0.87148,-0.00119,-0.13633656,-0.00142,-0.16264446,0.02754157,-0.12603838,0.90994339,0.30263976,-2.57628255,-3.62651335,0.49692162,-5.56951877,0.55515965,0.63899573,0.69375225,Pacific,Minor,0.8680475,0.8709736,0.8803685,0.8978051,52.14151372,0.00620297,0.8604034,0.8756916,
CHFCAD,SWISS FRANC / CANADIAN DOLLAR,1.5006,1.5086,1.5006,1.5059,1.5075,1.5059,0.0053,0.35319206,0.0057,0.37994934,0.33981876,1.53732048,1.24378109,-1.35595441,-0.90155304,0.46700914,9.35298816,2.79882586,0.55977609,0.42713188,0.54946617,Europe,Minor,1.491835,1.516486,1.505847,1.4915205,54.0893776,0.00806404,1.46768263,1.51598737,
