Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
JPYEUR,JAPANESE YEN / EURO,0.0063407,0.0063482,0.0063177,0.0063287,0.0063295,0.0063287,-0.000012,-0.18925355,-0.0000107,-0.16878569,-0.03632917,-0.1309768,-0.44517854,0.43961276,-0.47649001,-8.46543246,-11.20106637,-11.15120034,0.48277063,0.46885182,0.60955189,Asia,Minor,0.00633677,0.00634465,0.00643772,0.00670348,47.89109203,0.00003744,0.00630492,0.00636862,
USDSGD,U.S. DOLLAR / SINGAPORE DOLLAR,1.36537,1.36738,1.3608,1.36708,1.36727,1.3671,0.00171,0.12524078,0.00157,0.11497536,0.16999326,1.25018516,0.0592855,1.33499374,0.81487873,2.99007827,-4.67264955,2.00947655,0.48353909,0.41525315,0.37005946,Asia,Exotic,1.363774,1.353102,1.3480581,1.34030485,60.63969023,0.00531628,1.35676693,1.37078107,
EURCHF,EURO / SWISS FRANC,0.96637,0.9693,0.96456,0.96768,0.96796,0.96791,0.00131,0.13555884,0.00113,0.11691066,0.26940772,1.04630036,0.41403356,1.28320529,-0.94177381,-2.86287894,1.94368067,-2.19724687,0.49141578,0.34993708,0.41014844,Europe,Minor,0.959757,0.9584254,0.9655913,0.9774128,65.48447214,0.00402806,0.94968927,0.96982473,Spinning Top White
SGDCHF,SINGAPORE DOLLAR / SWISS FRANC,0.6694,0.6709,0.6675,0.6695,0.6698,0.6695,0.0001,0.01493875,0.0001,0.01493875,0.84350053,2.49540723,1.27060959,2.96831744,0.99562528,-2.61818182,-1.42815077,-2.60401513,0.5093633,0.44690252,0.40514795,,Exotic,0.65935,0.653956,0.659256,0.6731775,78.38427415,0.00286481,0.64686473,0.67183527,Doji
CHFSGD,SWISS FRANC / SINGAPORE DOLLAR,1.49201,1.49805,1.49043,1.49325,1.4937,1.49323,0.00124,0.08310936,0.00164,0.10994831,-0.77413782,-2.33046413,-1.10337702,-2.75597986,-0.94987297,2.72771051,1.61896207,3.03463123,0.51126185,0.47820219,0.41876245,,Exotic,1.5147855,1.5269766,1.5151232,1.48454385,23.46596325,0.00679645,1.48628808,1.54328292,
USDRON,U.S. DOLLAR / ROMANIAN LEU,4.705,4.7097,4.6856,4.7034,4.7066,4.7032,-0.0016,-0.03400638,-0.0024,-0.05100089,1.1962649,3.27609679,0.93133047,3.61509484,3.01145448,3.66762178,-7.40974054,1.51493241,0.51434181,0.79584692,0.69268541,Europe,Exotic,4.65336,4.565516,4.5531637,4.55319385,65.19535738,0.03347754,4.5796051,4.7271149,
GBPSGD,BRITISH POUND / SINGAPORE DOLLAR,1.66642,1.67183,1.66309,1.66782,1.66883,1.66782,0.0014,0.08401243,0.00172,0.1032351,-0.10062893,-2.51113527,-0.68125246,-2.21046953,-2.4255827,1.44767095,6.9046856,2.96837764,0.52552778,0.4151998,0.46308445,,Exotic,1.6869025,1.7027036,1.701036,1.6663796,29.56361255,0.00811876,1.65562662,1.71817838,Spinning Top White
EURPLN,EURO / POLISH ZLOTY,4.63239,4.64118,4.61677,4.62096,4.6228,4.6171,-0.01143,-0.24674088,-0.01394,-0.30076161,0.42945319,3.43503078,0.21709192,3.58109926,3.96562198,-1.07319705,-3.75446241,-1.31847011,0.52872463,0.60944795,0.78903474,Europe,Exotic,4.6086245,4.5132862,4.4909229,4.5828363,60.57458908,0.03239801,4.51461198,4.70263702,
EURHKD,EURO / HONG KONG DOLLAR,8.27,8.31157,8.2676,8.277,8.28117,8.27947,0.007,0.08464329,0.0068,0.08222292,-0.56821595,-2.6292571,-0.69347795,-3.03011842,-2.79803553,-3.30765618,8.34733982,-0.95728132,0.53183512,0.68001206,0.62510827,,Exotic,8.348228,8.468292,8.497933,8.48127335,35.49519848,0.0523324,8.22430435,8.47215165,Long Upper Shadow
AUDNZD,AUSTRALIAN DOLLAR / NEW ZEALAND DOLLAR,1.07726,1.07814,1.07239,1.07282,1.07309,1.0727,-0.00444,-0.41215677,-0.00469,-0.43526278,-0.67309206,-1.23454517,-0.77965318,-1.12895942,-1.56982559,0.12786411,-5.67039769,-0.00745643,0.53618553,0.4801024,0.40419824,Pacific,Minor,1.0830205,1.0826098,1.0830027,1.08202035,37.42860007,0.00460138,1.07232687,1.09371413,
JPYCHF,JAPANESE YEN / SWISS FRANC,0.006126,0.006135,0.006102,0.006125,0.006126,0.006125,-0.000001,-0.01632387,-0.000004,-0.0652635,0.26190866,0.92272203,-0.04895561,1.77799934,-1.416385,-10.94794999,-9.44707274,-12.79897494,0.54080629,0.47056767,0.58740126,Asia,Minor,0.0060825,0.00608102,0.00621634,0.00655462,56.39397268,0.00003553,0.0060035,0.0061615,
EURUSD,EURO / U.S. DOLLAR,1.05625,1.0617,1.05582,1.05715,1.05723,1.05715,0.0009,0.0852071,0.00076,0.07194313,-0.67366957,-2.49582645,-0.81252756,-2.81135944,-2.67535744,-3.05823017,8.60944162,-1.21939824,0.55691311,0.68400419,0.63422578,Europe,Major,1.0665185,1.0822594,1.0857631,1.08277225,35.15564177,0.00682864,1.05193702,1.08109998,Long Upper Shadow
NZDAUD,NEW ZEALAND DOLLAR / AUSTRALIAN DOLLAR,0.92731,0.93231,0.92731,0.93183,0.93231,0.93189,0.00452,0.48743139,0.00473,0.51019308,0.72748892,1.3552759,0.85940967,1.19347552,1.67044909,-0.05898882,6.14185964,0.04938961,0.56184016,0.47613964,0.40011759,Pacific,Minor,0.9224765,0.9228182,0.9225136,0.9233309,63.22162578,0.00381948,0.91327842,0.93167458,
USDDKK,U.S. DOLLAR / DANISH KRONE,7.0571,7.06312,7.02346,7.05428,7.05528,7.05344,-0.00282,-0.03995976,-0.00253,-0.03585189,0.7639127,2.62771216,0.89693731,2.97963408,2.93650701,3.3385191,-7.64594216,1.54718719,0.56467895,0.68377457,0.63150309,Europe,Exotic,6.989781,6.8863484,6.8619151,6.8778137,65.67032529,0.04415189,6.89385403,7.08570797,Long Lower Shadow
CHFJPY,SWISS FRANC / JAPANESE YEN,163.132,163.906,162.98,163.223,163.244,163.22,0.091,0.05578305,0.134,0.08216373,-0.22251157,-0.91001809,0.0827774,-1.69953928,1.42925499,12.40479306,10.55248132,15.08436215,0.56816787,0.48959855,0.59643271,Europe,Minor,164.33445,164.367,160.88396,152.967735,43.84302673,0.97276866,162.21392342,166.45497658,
GBPCHF,BRITISH POUND / SWISS FRANC,1.11595,1.11918,1.11266,1.11695,1.11714,1.11702,0.001,0.08960975,0.00078,0.06988183,0.672381,-0.19479417,0.49213661,0.55637081,-1.49918427,-1.26234276,5.15340658,-0.11268009,0.58598314,0.46541305,0.47263591,Europe,Minor,1.113374,1.1146286,1.1223961,1.12214235,54.85349757,0.00553211,1.10835692,1.11839108,Spinning Top White
EURJPY,EURO / JAPANESE YEN,157.689,158.34,157.402,157.958,157.999,157.988,0.269,0.17058894,0.248,0.15725065,0.01202996,0.11408435,0.42724718,-0.468176,0.47387939,9.19409919,12.61398068,12.57144486,0.59592635,0.51433615,0.65390906,Europe,Minor,157.77545,157.57782,155.36757,149.434485,51.93028087,0.99927709,156.97145436,158.57944564,
GBPJPY,BRITISH POUND / JAPANESE YEN,182.133,183.019,181.895,182.327,182.371,182.35,0.194,0.10651557,0.177,0.09717266,0.42189677,-1.12150546,0.51157945,-1.16920709,-0.07782144,10.95106827,16.27700824,14.92404664,0.61793892,0.50331151,0.66617308,Europe,Minor,183.01805,183.26338,180.6114,171.687865,46.52665436,1.19731454,180.54110362,185.49499638,
USDCZK,U.S. DOLLAR / CZECH KORUNA,23.016,23.0774,22.9331,23.0668,23.0839,23.0655,0.0508,0.22071602,0.0668,0.29043478,0.67562849,4.07327197,0.63170753,4.35577271,5.88386504,7.13794705,-8.83048101,2.29633243,0.62922152,0.7426222,0.90877703,Europe,Exotic,22.83856,22.344652,22.049933,21.986856,65.02275918,0.19583834,22.44941136,23.22770864,
USDTRY,U.S. DOLLAR / TURKISH LIRA,27.4265,27.519,27.3398,27.3952,27.4007,27.3944,-0.0313,-0.1141232,-0.0374,-0.13633414,1.075126,2.80087659,1.09209664,3.16011448,5.21480639,42.8739808,48.33955133,46.59168134,0.65545469,1.05683596,0.99979349,Middle East,Exotic,27.0043255,26.9233206,25.2437224,22.12818815,65.58045674,0.30891515,26.62231674,27.38633426,
USDJPY,U.S. DOLLAR / JAPANESE YEN,149.27,149.506,148.529,149.426,149.435,149.429,0.156,0.10450861,0.148,0.09914388,0.71852251,2.68134466,1.26594288,2.41461793,3.24180911,12.65870503,3.70755948,13.97429541,0.657784,0.46053137,0.59771774,Americas,Major,147.92655,145.62246,143.10529,138.000255,67.17981835,0.87763348,146.20193335,149.65116665,Long Lower Shadow
CHFSEK,SWISS FRANC / SWEDISH KRONA,11.9199,11.9526,11.8737,11.9281,11.9349,11.9293,0.0082,0.06879252,0.0094,0.07886766,-2.82448594,-3.815729,-3.22028398,-3.57001382,-1.22965073,5.36446188,4.12825616,6.01257245,0.6644938,1.01240258,0.77738262,Europe,Exotic,12.31275,12.289472,12.1107976,11.72843865,24.50345001,0.10444857,11.92399659,12.70150341,
HKDJPY,HONG KONG DOLLAR / JAPANESE YEN,19.06298,19.09645,18.97012,19.07597,19.07841,19.07567,0.01299,0.06814255,0.01215,0.06373329,0.54165876,2.80072601,1.11595595,2.5932314,3.30471636,12.88952302,3.90754197,13.68345461,0.66594202,0.47894936,0.60215112,,Exotic,18.8946685,18.6084902,18.2821958,17.6162367,66.6503239,0.11209126,18.65789253,19.13144447,
GBPHKD,BRITISH POUND / HONG KONG DOLLAR,9.554,9.607,9.543,9.555,9.559,9.555,0.001,0.01046682,0.002,0.02093583,-0.13586957,-3.8248616,-0.59300874,-3.68914424,-3.29926121,-1.72786177,11.8590494,1.14322007,0.67064864,0.55304184,0.57072023,,Exotic,9.6849,9.84866,9.87809,9.73949,29.75155567,0.05684055,9.45017301,9.91962699,Long Upper Shadow
USDTHB,U.S. DOLLAR / THAI BAHT,36.55,36.642,36.397,36.584,36.627,36.584,0.034,0.09302326,0.079,0.21640871,1.56579678,4.60341968,1.49253731,4.60042888,2.8507169,7.36947143,-2.99109037,6.05595014,0.6731324,0.91084576,0.76218007,Asia,Exotic,35.8676,35.25376,34.95828,34.46793,75.22977236,0.28810457,35.06390767,36.67129233,
CHFHKD,SWISS FRANC / HONG KONG DOLLAR,8.5565,8.6094,8.5484,8.555,8.5558,8.555,-0.0015,-0.01753053,-0.001,-0.0116877,-0.7713275,-3.6382068,-1.06395282,-4.20790971,-1.82577661,-0.44453754,6.33669766,1.28335662,0.71358383,0.70077152,0.56071284,,Exotic,8.697245,8.834164,8.799281,8.677564,27.12139371,0.05228736,8.48806597,8.90642403,Long Upper Shadow
EURSEK,EURO / SWEDISH KRONA,11.5356,11.55799,11.47531,11.5438,11.5502,11.5454,0.0082,0.0710843,0.00793,0.06874211,-2.57928018,-2.7875791,-3.06821617,-2.34539233,-2.20276335,2.22808664,6.02606611,3.44036574,0.72050341,1.01135443,0.71243738,Europe,Exotic,11.829226,11.785688,11.7005537,11.46659775,27.27896327,0.09296498,11.55782043,12.10063157,
GBPUSD,BRITISH POUND / U.S. DOLLAR,1.22,1.2272,1.2181,1.2202,1.2203,1.2202,0.0002,0.01639344,0,0,-0.30231228,-3.6937648,-0.73218353,-3.4957292,-3.22017766,-1.49350125,12.13012314,0.8679838,0.7470651,0.61065109,0.64205344,Europe,Major,1.237255,1.25867,1.262134,1.24343,28.52131151,0.00813171,1.20913793,1.26537207,Long Upper Shadow
EURTRY,EURO / TURKISH LIRA,28.99248,29.1674,28.9503,29.01167,29.07948,29.01167,0.01919,0.06618958,0.03953,0.13644142,0.549577,0.51160615,0.52226296,0.49663472,2.82790591,38.49222583,60.39446696,45.31745102,0.74990587,2.41091495,2.05784612,,Exotic,28.8363375,29.1626066,27.4354678,23.982308,51.86543064,0.63229728,28.48065394,29.19202106,
AUDEUR,AUSTRALIAN DOLLAR / EURO,0.6083,0.61254,0.608,0.60821,0.6085,0.60821,-0.00009,-0.01479533,0.00024,0.03947563,0.52727273,1.77038537,1.13740293,2.16865446,-0.07557461,-1.10728106,-9.13287716,-4.35295413,0.75164474,0.64531578,0.70491139,Pacific,Minor,0.6013595,0.5988894,0.6064491,0.61756995,63.34927804,0.00418256,0.59261117,0.61010783,Long Upper Shadow
GBPAUD,BRITISH POUND / AUSTRALIAN DOLLAR,1.8979,1.90005,1.88587,1.89725,1.89749,1.89731,-0.00065,-0.03424838,-0.00131,-0.06899966,-0.13264764,-2.81128818,-0.97756762,-2.76596181,-0.44445144,2.81470322,13.69220259,7.04170522,0.75190761,0.66235016,0.68782581,Europe,Minor,1.927831,1.9407674,1.9160794,1.8600551,31.6849467,0.01335156,1.88184014,1.97382186,Long Lower Shadow
CHFAUD,SWISS FRANC / AUSTRALIAN DOLLAR,1.6999,1.70105,1.6883,1.69674,1.7006,1.6966,-0.00316,-0.18589329,-0.00316,-0.18589329,-0.85081517,-2.78789962,-1.5240859,-3.18505501,1.07704955,4.04979457,7.97632684,6.99381396,0.75519754,0.57246645,0.62912058,Europe,Minor,1.7324385,1.740309,1.706118,1.6563829,25.34954129,0.01140848,1.69226618,1.77261082,
GBPPLN,BRITISH POUND / POLISH ZLOTY,5.345,5.36426,5.3231,5.32866,5.3394,5.3313,-0.01634,-0.30570627,-0.01565,-0.29283481,0.73843013,2.26772862,0.40814019,2.87981465,3.65026259,0.54075472,-0.32435466,1.15608912,0.77323364,0.87445768,0.99779602,Europe,Exotic,5.335954,5.2395736,5.2115598,5.25415895,54.94225006,0.04977408,5.23449851,5.43740949,
CADAUD,CANADIAN DOLLAR / AUSTRALIAN DOLLAR,1.1529,1.1534,1.1445,1.1445,1.1453,1.1445,-0.0084,-0.72859745,-0.0087,-0.75442248,-0.57336461,0.30674847,-0.99480969,0.56234074,0.42116346,3.91320138,1.6068892,5.71771661,0.77763215,0.78476095,0.64128832,Americas,Minor,1.150485,1.144252,1.132512,1.111123,45.87264897,0.0074724,1.13945626,1.16151374,
CADGBP,CANADIAN DOLLAR / BRITISH POUND,0.607,0.6078,0.6031,0.6031,0.6039,0.6031,-0.0039,-0.64250412,-0.004,-0.65887004,-0.42925541,3.32362515,0,3.44768439,0.85284281,1.10645432,-10.61212391,-1.05004102,0.77930691,0.47589222,0.49010316,Americas,Minor,0.59526,0.588916,0.590631,0.5973485,66.6305416,0.0030413,0.57763372,0.61288628,
EURAUD,EURO / AUSTRALIAN DOLLAR,1.64341,1.64508,1.63217,1.64369,1.64386,1.64378,0.00028,0.01703774,0.00015,0.00912664,-0.51627507,-1.68200932,-1.05405731,-2.07737585,0.13036459,1.17692682,10.12776963,4.70029938,0.79097153,0.69189634,0.7463595,Europe,Minor,1.6617385,1.668705,1.6482804,1.6193616,36.92309464,0.01216467,1.63769823,1.68577877,Long Lower Shadow
USDCHF,U.S. DOLLAR / SWISS FRANC,0.9148,0.91635,0.90911,0.91538,0.91556,0.91542,0.00058,0.06340184,0.00053,0.05793299,0.99853254,3.71520185,1.24652974,4.20992714,1.86734921,0.24750307,-6.13508885,-0.96934029,0.79638328,0.73276707,0.5940357,Americas,Major,0.8998115,0.8855498,0.8892626,0.90271485,74.15587954,0.00574701,0.87913022,0.92049278,Long Lower Shadow
CHFCAD,SWISS FRANC / CANADIAN DOLLAR,1.4729,1.4832,1.4714,1.4829,1.4845,1.4829,0.01,0.67893272,0.0098,0.66526373,-0.18846335,-3.00235479,-0.44310171,-3.85762448,0.71312143,0.22980737,6.35444309,1.22875282,0.80195732,0.6804434,0.5477218,Europe,Minor,1.503625,1.520228,1.505981,1.490019,35.73641311,0.00848819,1.4592579,1.5479921,
GBPSEK,BRITISH POUND / SWEDISH KRONA,13.33983,13.3479,13.24159,13.3239,13.332,13.3269,-0.01593,-0.11941681,-0.0016,-0.01200705,-2.17472706,-3.98158024,-2.95987706,-3.05166881,-2.73034553,3.89200266,9.44823677,5.65970405,0.8028492,1.04414449,0.78643336,Europe,Exotic,13.72249,13.70641,13.6005781,13.16970275,26.93919369,0.11733381,13.30311531,14.14186469,Long Lower Shadow
USDPLN,U.S. DOLLAR / POLISH ZLOTY,4.38688,4.39137,4.35606,4.3669,4.3739,4.3671,-0.01998,-0.45544898,-0.0184,-0.41958361,1.10437118,5.9958057,0.95034664,6.42695074,6.83416717,1.95819315,-11.49694579,-0.25354043,0.8105949,1.00391239,1.16246036,Europe,Exotic,4.3196265,4.1699396,4.135839,4.2322767,65.48677437,0.04576734,4.19805522,4.44119778,
GBPCAD,BRITISH POUND / CANADIAN DOLLAR,1.64566,1.6573,1.64397,1.65689,1.65732,1.65688,0.01123,0.68240098,0.01131,0.68729566,0.44070756,-3.19981772,0.01086491,-3.30658574,-0.80284979,-1.05579343,11.93311941,1.07055278,0.81084205,0.56843558,0.61684224,Europe,Minor,1.675124,1.6955362,1.6912159,1.6729248,36.56671027,0.01019922,1.62475417,1.72549383,
CHFPLN,SWISS FRANC / POLISH ZLOTY,4.7901,4.8081,4.7686,4.7706,4.7793,4.7727,-0.0195,-0.40708962,-0.0237,-0.49433703,0.10071761,2.36680042,-0.20917876,2.25489776,4.88062261,1.82710779,-5.79755934,0.8391638,0.82833536,0.78267645,0.92949139,Europe,Exotic,4.79937,4.707136,4.650353,4.6874035,51.29426172,0.04110642,4.70273754,4.89600246,
AUDGBP,AUSTRALIAN DOLLAR / BRITISH POUND,0.52565,0.53004,0.52565,0.52685,0.52728,0.52684,0.0012,0.22828879,0.00065,0.12352718,0.16159696,3.19667796,1.2024818,3.0614241,0.68031111,-2.50559781,-11.88325807,-6.3644119,0.83515647,0.64897353,0.69776599,Pacific,Minor,0.5177385,0.5142932,0.5210828,0.5375017,68.73447028,0.00370508,0.5049261,0.5305509,Shooting Star
AUDCAD,AUSTRALIAN DOLLAR / CANADIAN DOLLAR,0.86638,0.87362,0.86638,0.87338,0.87336,0.87316,0.007,0.80795956,0.00672,0.77539058,0.66504535,-0.25809693,1.049392,-0.52279691,-0.35709804,-3.77356412,-1.53329275,-5.38209867,0.83566103,0.84630808,0.72665064,Pacific,Minor,0.8685475,0.8732568,0.8824004,0.8997259,54.5130349,0.00635159,0.86023234,0.87686266,
AUDCHF,AUSTRALIAN DOLLAR / SWISS FRANC,0.58791,0.5924,0.58744,0.58865,0.58883,0.58866,0.00074,0.12586961,0.00089,0.15142235,0.86359041,2.80659471,1.59297228,3.55352274,-0.96402975,-3.94719666,-7.3823497,-6.57535551,0.84434155,0.65882581,0.70262126,Pacific,Minor,0.577331,0.5740652,0.5856604,0.6038024,73.68681046,0.00409993,0.5637859,0.5908761,Long Upper Shadow
GBPTRY,BRITISH POUND / TURKISH LIRA,33.46563,33.6784,33.39563,33.43829,33.47254,33.43856,-0.02734,-0.08169576,-0.03255,-0.09724883,0.81187253,-1.04877681,0.38562179,-0.37483502,1.82524384,40.57474637,65.89004262,47.88963437,0.84672755,0.87395756,0.94561877,,Exotic,33.417037,33.9002742,31.8923441,27.5960327,49.12865879,0.37974667,33.00701874,33.82705526,Long Upper Shadow
TRYJPY,TURKISH LIRA / JAPANESE YEN,5.41,5.453,5.405,5.449,5.442,5.434,0.039,0.72088725,0.019,0.34990792,0.27603975,0.68366593,0.49797123,0.09184423,-1.05320501,-20.60323474,-29.14174252,-21.98997853,0.8880666,1.53738871,1.19512222,,Exotic,5.43335,5.37088,5.68191,6.32053,52.60013821,0.08565169,5.34636661,5.52033339,
