Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
NOKSEK,NORWEGIAN KRONE / SWEDISH KRONA,1.02923,1.0422,1.02923,1.0372,1.03789,1.03734,0.00797,0.7743653,0.0086,0.83608789,0.13516123,0.99613426,0.06463875,1.14090687,3.4923169,4.96913268,-2.90480514,-1.9706063,1.32137617,1.09604624,0.9167124,Europe,Exotic,1.0313705,1.0303322,1.0100853,1.0107358,55.82965176,0.00969933,1.02051986,1.04222114,
NOKJPY,NORWEGIAN KRONE / JAPANESE YEN,13.657,13.8383,13.657,13.822,13.851,13.808,0.165,1.20817163,0.1385,1.01216794,0.89051095,0.9863374,0.88682895,0.92734575,3.08002088,10.16179166,-0.73254812,4.08837948,1.32752435,1.0757633,0.85916348,,Exotic,13.734545,13.807718,13.423848,13.169693,55.98475987,0.13061388,13.6334781,13.8356119,
AUDJPY,AUSTRALIAN DOLLAR / JAPANESE YEN,94.639,95.826,94.543,95.72,95.729,95.716,1.081,1.14223523,1.079,1.14009784,0.67735285,1.45741693,0.8534401,2.19617138,-0.97657866,9.45683248,0.21777368,7.14485599,1.35705446,0.91130837,0.76776208,Pacific,Minor,94.63395,94.33198,93.99755,92.05658,61.9661957,0.79599506,93.67771918,95.59018082,
CHFZAR,SWISS FRANC / SOUTH AFRICAN RAND,20.9574,20.9675,20.678,20.678,20.6875,20.6805,-0.2794,-1.33318064,-0.2746,-1.31057721,-2.3609406,-3.26896448,-2.63540779,-3.06854298,-0.11255332,4.66799623,13.04642568,12.61484503,1.40003869,1.13726666,1.15699929,,Exotic,21.22354,21.16051,21.109233,20.2554415,34.51747739,0.24642914,20.75225785,21.69482215,
MXNJPY,MEXICAN PESO / JAPANESE YEN,8.5555,8.663,8.5555,8.6598,8.6632,8.66,0.1043,1.21909883,0.1168,1.36720122,0.26050712,1.34347572,0.54803428,0.55036924,4.23698211,23.08895017,20.60162941,28.99660371,1.40260651,1.01540247,1.1556004,,Exotic,8.562305,8.481186,8.271274,7.706848,58.47433761,0.09583606,8.35181379,8.77279621,
EURZAR,EURO / SOUTH AFRICAN RAND,20.19421,20.2189,19.93409,19.9519,19.95932,19.95301,-0.24231,-1.19989839,-0.2441,-1.20865518,-1.53433879,-2.43655557,-1.38151586,-2.03954378,-1.66735583,1.75335703,14.47792709,9.61678983,1.42875847,1.63150428,1.3536839,,Exotic,20.3056965,20.2665584,20.3852757,19.7905448,39.93481135,0.26940492,19.93882753,20.67256547,
USDZAR,U.S. DOLLAR / SOUTH AFRICAN RAND,18.9472,18.9735,18.70583,18.71161,18.7219,18.7128,-0.23559,-1.24340272,-0.23209,-1.22515665,-1.5375346,-0.84862249,-1.60432672,-0.36819596,1.02970158,3.34423205,5.642495,9.93830824,1.43094426,1.1736692,1.3127643,Africa,Exotic,18.912752,18.625837,18.7486094,18.27684145,45.28329507,0.24729471,18.51520467,19.31029933,
JPYNZD,JAPANESE YEN / NEW ZEALAND DOLLAR,0.011421,0.01144,0.011275,0.011275,0.011279,0.011275,-0.000146,-1.2783469,-0.000147,-1.28699002,-1.64005932,-2.08423795,-1.71722455,-2.1861716,-0.30946065,-7.81620473,-4.90849287,-6.09644374,1.46341463,0.79967236,0.61226007,Asia,Minor,0.01147415,0.0114854,0.01151915,0.01175577,31.57711433,0.00008042,0.01134453,0.01160377,
USDRUB,U.S. DOLLAR / RUSSIAN RUBLE,95.08,96.4269,95.03,95.8407,95.8487,95.8407,0.7607,0.8000631,0.7607,0.8000631,-0.98794384,-0.03692265,-0.45100021,2.80027888,18.34639777,26.1163067,55.62243649,33.11208333,1.46995686,2.26234829,2.53587196,Europe,Exotic,96.37638,94.810814,89.090848,81.935669,50.3609385,2.43708976,94.06239037,98.69036963,
NZDJPY,NEW ZEALAND DOLLAR / JAPANESE YEN,87.473,88.734,87.391,88.662,88.683,88.674,1.189,1.35927658,1.173,1.34073998,1.65329053,2.12398351,1.79684719,2.2865713,0.33156424,8.4523926,5.20807376,6.48299385,1.53677152,0.87878513,0.71190212,Pacific,Minor,87.1197,87.02652,86.78563,85.06475,68.03907512,0.69095853,86.12613629,88.11326371,
GBPZAR,BRITISH POUND / SOUTH AFRICAN RAND,23.29274,23.31496,22.94588,22.97492,22.99377,22.98377,-0.31782,-1.36445948,-0.29148,-1.25279373,-2.28469597,-3.86032981,-2.46746499,-3.79047985,-2.65994541,3.38882524,15.26130167,11.78541019,1.60848048,1.03323313,1.13455146,,Exotic,23.60707,23.5680318,23.679065,22.7169344,34.01485495,0.26555223,23.02854022,24.18559978,
ZARJPY,SOUTH AFRICAN RAND / JAPANESE YEN,7.761,7.917,7.761,7.904,7.938,7.895,0.143,1.84254606,0.12,1.54162384,1.68532098,3.06428478,2.29066908,2.34364884,2.87648054,9.91517174,-2.45588054,2.94347486,2.01005025,1.31922629,1.35583737,,Exotic,7.75175,7.73886,7.57025,7.502785,60.55386826,0.10558592,7.60153432,7.90196568,
EURTRY,EURO / TURKISH LIRA,28.87243,29.4546,28.8262,28.96112,28.98164,28.96836,0.08869,0.30717886,0.07782,0.26942905,0.61674009,0.3364745,0.96329763,-1.77363633,6.60957483,40.4322586,60.57387416,45.06424956,2.17996129,2.46866269,2.35468001,,Exotic,28.8013135,29.2555764,27.0549555,23.7518121,51.70002205,0.62195259,28.48893435,29.11369265,Long Upper Shadow
