Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CHFEUR,SWISS FRANC / EURO,1.0393,1.0396,1.0343,1.0371,1.0379,1.0371,-0.0022,-0.21168094,-0.002,-0.19247426,0.3871842,0.3871842,0.24163928,-0.63236562,1.25951963,2.58160237,0.43579314,2.69333597,0.51242386,0.41046016,0.36012302,Europe,Minor,1.04026,1.04248,1.035196,1.0228805,45.26178559,0.00394073,1.0301523,1.0503677,
CADCHF,CANADIAN DOLLAR / SWISS FRANC,0.67095,0.67381,0.67036,0.67144,0.67157,0.67146,0.00049,0.07303078,0.00051,0.07601389,-0.2777324,-0.2777324,-0.90909091,2.73421363,-0.97777516,-0.19472315,-5.85530006,-1.58446317,0.51464885,0.77090482,0.64021988,Americas,Minor,0.666546,0.6577426,0.6635848,0.6704833,59.393555,0.0044339,0.64888574,0.68420626,
EURCAD,EURO / CANADIAN DOLLAR,1.43215,1.43958,1.43215,1.43524,1.43545,1.43535,0.00309,0.21575952,0.00284,0.19826864,-0.00418031,-0.00418031,0.70940897,-1.99661313,-0.22523775,-2.17163111,5.90066924,-1.00427645,0.5188004,0.69967479,0.63634461,Europe,Minor,1.4408235,1.4568882,1.4542413,1.4567659,43.344767,0.00915469,1.41425739,1.46738961,
NZDAUD,NEW ZEALAND DOLLAR / AUSTRALIAN DOLLAR,0.93403,0.9376,0.93276,0.9371,0.93748,0.9371,0.00307,0.32868323,0.00291,0.3114998,0.56879159,0.56879159,0.96102049,1.93182065,1.35851342,-0.21403243,7.19514985,0.61522274,0.51889018,0.5165776,0.41509817,Pacific,Minor,0.9240095,0.9235234,0.92257,0.9233646,68.76462542,0.0039143,0.91207975,0.93593925,
EURCZK,EURO / CZECH KORUNA,24.388,24.518,24.388,24.495,24.5202,24.4979,0.107,0.43874036,0.08,0.32766742,0.33588662,0.33588662,0.68438251,1.94017179,3.1955006,4.75559167,-0.3458096,1.56567458,0.53304904,0.51775752,0.59991017,Europe,Exotic,24.401775,24.207122,23.969223,23.8186795,61.40428236,0.1327815,24.24160836,24.56194164,
GBPCHF,BRITISH POUND / SWISS FRANC,1.10932,1.1149,1.10889,1.11183,1.11209,1.11195,0.00251,0.22626474,0.00256,0.23078241,-0.36740656,-0.36740656,-0.15625421,-0.63808681,-2.44452439,-1.5295368,0.79140604,-0.57055473,0.54198342,0.5710661,0.49101629,Europe,Minor,1.1126965,1.1144454,1.122196,1.1220365,47.01099865,0.00572927,1.10807727,1.11731573,
EURPLN,EURO / POLISH ZLOTY,4.6109,4.63317,4.60788,4.62903,4.63041,4.6288,0.01813,0.39319872,0.01703,0.36925412,0.1044505,0.1044505,0.57861116,3.56466877,4.38438642,-1.14634474,-4.63866343,-1.14613364,0.54884242,0.62517233,0.8059208,Europe,Exotic,4.622734,4.5206642,4.4935185,4.5824453,61.33414498,0.03113232,4.58302735,4.66244065,
AUDNZD,AUSTRALIAN DOLLAR / NEW ZEALAND DOLLAR,1.0692,1.07223,1.06637,1.06675,1.06696,1.06691,-0.00245,-0.22914328,-0.00216,-0.20207501,-0.51757904,-0.51757904,-0.8900616,-1.82228153,-1.21862007,0.30465158,-6.66695831,-0.57321279,0.54952784,0.53837112,0.4235962,Pacific,Minor,1.08128,1.0818086,1.082948,1.08200465,31.50828944,0.00475643,1.06748422,1.09507578,
CHFSGD,SWISS FRANC / SINGAPORE DOLLAR,1.49468,1.49621,1.48789,1.49118,1.49166,1.4912,-0.0035,-0.23416383,-0.0032,-0.21413563,-0.095136,-0.095136,-0.38478496,-2.46330551,-0.8214003,1.80509852,2.56413784,2.8918007,0.55918112,0.54435104,0.43895776,,Exotic,1.5109575,1.5253912,1.5151329,1.4850143,23.65962241,0.00726881,1.4818675,1.5400475,
SGDCHF,SINGAPORE DOLLAR / SWISS FRANC,0.6682,0.6716,0.6682,0.6704,0.6706,0.6704,0.0022,0.32924274,0.0026,0.38933813,0.14938751,0.14938751,0.46455867,2.61748048,0.88788563,-1.67204459,-2.44470314,-2.47308699,0.56869201,0.52442017,0.41868526,,Exotic,0.661005,0.654668,0.659248,0.6729735,75.34150367,0.00309976,0.64818245,0.67382755,
