Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
NZDCAD,NEW ZEALAND DOLLAR / CANADIAN DOLLAR,0.81415,0.81505,0.81216,0.81302,0.81342,0.81302,-0.00113,-0.13879506,-0.00113,-0.13879506,-0.13879506,-0.13879506,1.18229789,0.90602194,-0.22458121,-4.11029993,3.78492922,-5.46608839,0.35584121,0.78814166,0.63617959,Pacific,Minor,0.8019675,0.8062842,0.814252,0.83101935,62.54669557,0.00567092,0.79311822,0.81081678,
NZDEUR,NEW ZEALAND DOLLAR / EURO,0.5668,0.5682,0.56614,0.5672,0.568,0.5672,0.0004,0.07057163,0.0004,0.07057163,0.07057163,0.07057163,1.34000357,3.1647872,0.65839678,-1.47817478,-2.75015431,-4.20860636,0.36386759,0.6137764,0.61845844,Pacific,Minor,0.5559175,0.5530788,0.5595856,0.5702482,72.60944407,0.00368415,0.54306676,0.56876824,
USDJPY,U.S. DOLLAR / JAPANESE YEN,149.419,149.878,149.419,149.846,149.885,149.839,0.427,0.28577356,0.516,0.34554343,0.34554343,0.34554343,1.00229848,2.97066443,3.58925436,13.80939361,3.72908576,14.29464933,0.36675389,0.42632397,0.52682976,Americas,Major,148.09285,145.78914,143.24248,138.084975,69.26027572,0.85408824,146.32551933,149.86018067,
GBPNZD,BRITISH POUND / NEW ZEALAND DOLLAR,2.03387,2.03826,2.03058,2.03138,2.0333,2.0317,-0.00249,-0.1224267,-0.00235,-0.11555123,-0.11555123,-0.11555123,-1.04200665,-4.3466796,-1.40080767,2.65560963,4.64719731,6.79445256,0.37821706,0.59957811,0.63051068,Europe,Minor,2.0836805,2.1009458,2.0758349,2.01366935,22.68714273,0.01398495,2.0167531,2.1506079,
USDCNH,U.S. DOLLAR / OFFSHORE CHINESE YUAN,7.29534,7.32259,7.29534,7.32077,7.32364,7.3216,0.02543,0.34857868,0.02781,0.38132665,0.38132665,0.38132665,0.3763718,0.65501373,0.97404881,6.43670808,3.17919157,5.98184311,0.40614968,0.317818,0.38202428,Asia,Exotic,7.3053355,7.268147,7.2110112,7.03999985,56.52183159,0.02897472,7.26486442,7.34580658,
GBPCAD,BRITISH POUND / CANADIAN DOLLAR,1.65619,1.65915,1.65236,1.65236,1.65319,1.65275,-0.00383,-0.23125366,-0.00393,-0.23727729,-0.23727729,-0.23727729,0.12118568,-3.45939693,-1.70257826,-1.67684197,8.61428637,0.79422206,0.4109274,0.5462692,0.57662418,Europe,Minor,1.6719195,1.6948054,1.6908685,1.67299535,34.13625465,0.00996744,1.62427839,1.71956061,
EURCAD,EURO / CANADIAN DOLLAR,1.4353,1.4374,1.4314,1.4314,1.43353,1.43225,-0.0039,-0.2717202,-0.0039,-0.2717202,-0.2717202,-0.2717202,-0.25226129,-2.25882224,-0.96584934,-2.82086968,6.60926817,-1.26914057,0.41917004,0.72960039,0.61593433,Europe,Minor,1.442107,1.4572914,1.4545126,1.4567777,40.26804054,0.00935522,1.41408145,1.47013255,
GBPPLN,BRITISH POUND / POLISH ZLOTY,5.3324,5.337,5.3147,5.3211,5.3338,5.3193,-0.0113,-0.21191208,-0.0144,-0.26989036,-0.26989036,-0.26989036,0.62404266,2.10304135,3.6746225,-0.22688067,-3.05001366,1.0125746,0.41959095,0.78329783,0.96328039,Europe,Exotic,5.341451,5.2433124,5.2130692,5.25447595,53.39193126,0.04771926,5.25488629,5.42801571,
EURNZD,EURO / NEW ZEALAND DOLLAR,1.76261,1.76677,1.75906,1.7609,1.76287,1.76087,-0.00171,-0.09701522,-0.00171,-0.09701522,-0.09701522,-0.09701522,-1.35842926,-3.08964029,-0.69254108,1.47817317,2.77286549,4.52306049,0.43830228,0.64504034,0.66120145,Europe,Minor,1.7974395,1.8066176,1.7857798,1.75308705,27.37748917,0.01267565,1.75599055,1.83888845,
NZDAUD,NEW ZEALAND DOLLAR / AUSTRALIAN DOLLAR,0.9318,0.93507,0.93092,0.9339,0.9347,0.9339,0.0021,0.22537025,0.0021,0.22537025,0.22537025,0.22537025,0.95124851,1.58374486,1.33243636,0.01392206,6.07196402,0.27164285,0.44579556,0.46451367,0.39151225,Pacific,Minor,0.9232375,0.92309,0.9225459,0.92333485,65.52804318,0.00384309,0.91297363,0.93350137,
