Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CHFDKK,SWISS FRANC / DANISH KRONE,7.7877,7.8106,7.7866,7.8106,7.81184,7.81064,0.0229,0.29405344,0.0243,0.31208661,0.89389516,1.34817756,0.96954341,0.29791715,1.13296474,3.05350058,1.65816327,3.94453169,0.31207459,0.41756035,0.44071427,Europe,Exotic,7.748031,7.7704914,7.7235139,7.6287057,61.77479426,0.03345694,7.6842275,7.8118345,
CHFEUR,SWISS FRANC / EURO,1.0439,1.0472,1.0439,1.0472,1.048,1.0472,0.0033,0.31612223,0.0034,0.3257329,0.90576219,1.36482432,0.91548617,0.33534541,1.00308642,2.94927251,1.37463698,3.69343499,0.3257017,0.41153895,0.39848192,Europe,Minor,1.0389,1.042142,1.036139,1.0238585,61.67022421,0.0039606,1.03039095,1.04740905,Marubozu White
AUDEUR,AUSTRALIAN DOLLAR / EURO,0.6038,0.60465,0.60265,0.60265,0.6029,0.60265,-0.00115,-0.19046042,-0.00055,-0.09118037,-0.04146625,-0.92881802,0.15289249,0.76074235,-1.70445278,-1.80535415,-6.65272615,-5.22731919,0.33186758,0.61611067,0.69174302,Pacific,Minor,0.6042775,0.5985272,0.6056473,0.61607885,49.93275166,0.00406092,0.60016689,0.60838811,
EURPLN,EURO / POLISH ZLOTY,4.527,4.53607,4.5208,4.53223,4.534,4.5318,0.00523,0.11552905,0.01043,0.23066036,-1.05813522,-1.98888456,-1.57382674,-2.2467863,2.02233482,-2.21156356,-6.49373424,-3.2133171,0.33777208,0.63789334,0.68426128,Europe,Exotic,4.6020165,4.5395162,4.4970593,4.5784735,39.24931583,0.03118122,4.52876969,4.67526331,
EURCHF,EURO / SWISS FRANC,0.95734,0.95774,0.9545,0.9545,0.95461,0.95454,-0.00284,-0.29665532,-0.00292,-0.30498632,-0.86515792,-1.30694625,-0.86927623,-0.3122748,-0.95670942,-2.81426273,-1.34264954,-3.52934042,0.33944474,0.45503156,0.46745182,Europe,Minor,0.961857,0.958903,0.9644874,0.97621555,38.72752226,0.00425399,0.95396455,0.96974945,
HKDJPY,HONG KONG DOLLAR / JAPANESE YEN,19.05931,19.11539,19.04885,19.10804,19.11085,19.10899,0.04873,0.25567557,0.05304,0.27835214,0.23995006,0.19317085,0.4006982,2.13855493,8.27011263,13.14874754,2.8760327,13.87457613,0.34931243,0.59476386,0.55947806,,Exotic,19.0061935,18.7712358,18.408815,17.7093056,61.51001827,0.11790424,18.84878965,19.16359735,
CHFSGD,SWISS FRANC / SINGAPORE DOLLAR,1.50918,1.51447,1.50918,1.51094,1.51139,1.51102,0.00176,0.11661962,0.00136,0.09009128,0.72933333,1.22872839,1.08312427,-0.97716027,-1.77858675,1.69407109,4.78449322,4.25524574,0.35052148,0.47989816,0.47944487,,Exotic,1.5029255,1.5216512,1.5158217,1.4870363,53.28251413,0.00721651,1.48281261,1.52303839,Inverted Hammer
GBPNOK,BRITISH POUND / NORWEGIAN KRONE,13.3622,13.3789,13.33052,13.3781,13.3785,13.37192,0.0159,0.11899238,0.0177,0.13248106,0.12423755,2.49218558,0.26854501,0.44749784,2.41952648,3.69599272,13.4287129,12.78875662,0.36292658,0.86701631,0.89660585,Europe,Exotic,13.2549,13.3141462,13.3736427,13.07214475,55.79850784,0.11581902,13.02598035,13.48381965,
GBPSGD,BRITISH POUND / SINGAPORE DOLLAR,1.67663,1.67846,1.67239,1.67247,1.67328,1.67294,-0.00416,-0.24811676,-0.0029,-0.17309609,0.15989939,0.42452264,0.48546314,-1.68360659,-3.59236565,1.04459938,6.02364576,3.25546075,0.36295362,0.43471323,0.48180659,,Exotic,1.6716315,1.6955762,1.7006877,1.66871205,42.8854826,0.00800478,1.65326748,1.68999552,
JPYGBP,JAPANESE YEN / BRITISH POUND,0.005442,0.005462,0.005442,0.005462,0.00547,0.005462,0.00002,0.36751194,0.000018,0.33063924,-0.12799415,-0.41932543,-1.14027149,0.22018349,-0.92508616,-9.23894982,-12.59401504,-13.28782346,0.36751194,0.61499373,0.53112882,Asia,Minor,0.00548985,0.00544976,0.00550563,0.00580292,47.44422774,0.00003209,0.00543396,0.00554574,
CHFGBP,SWISS FRANC / BRITISH POUND,0.9003,0.9037,0.9003,0.9028,0.9036,0.9028,0.0025,0.27768522,0.0025,0.27768522,0.59052925,0.82644628,0.51213538,0.6690455,1.87316633,0.62416407,-1.1821366,1.02954342,0.37765189,0.41169788,0.41657472,Europe,Minor,0.89869,0.897042,0.890904,0.8907015,60.01905951,0.00370596,0.89458737,0.90279263,
SGDJPY,SINGAPORE DOLLAR / JAPANESE YEN,109.132,109.545,109.132,109.328,109.368,109.332,0.196,0.17959902,0.005,0.0045736,-0.02377599,0.00914762,0.68703837,1.57479583,4.82875005,9.09344908,7.94522171,11.94642693,0.37844079,0.66187879,0.55381557,,Exotic,108.7349,107.99702,106.61188,103.31643,58.44198029,0.65718376,107.89170538,109.57809462,
AUDGBP,AUSTRALIAN DOLLAR / BRITISH POUND,0.52005,0.52147,0.5195,0.5195,0.51989,0.5195,-0.00055,-0.10575906,-0.00036,-0.06924941,-0.32617038,-1.40444107,-0.12688404,1.31840699,-0.70718654,-3.84437411,-8.92675572,-7.670707,0.37921078,0.59073609,0.69642361,Pacific,Minor,0.5222545,0.5146526,0.5201716,0.53566525,49.409522,0.00359343,0.51703707,0.52747193,Shooting Star
EURNOK,EURO / NORWEGIAN KRONE,11.52569,11.5485,11.50479,11.53431,11.53309,11.53144,0.00862,0.07478945,0.01107,0.09606673,-0.1832895,1.96652009,-0.17853836,0.81116986,3.25152089,1.38261283,10.52530208,9.91652134,0.37992871,0.91957721,0.89889154,Europe,Exotic,11.465706,11.4600268,11.4987675,11.37035885,54.94683941,0.10070238,11.30004972,11.63136228,
GBPCHF,BRITISH POUND / SWISS FRANC,1.10969,1.1103,1.10602,1.10706,1.10734,1.10692,-0.00263,-0.23700313,-0.00229,-0.20642719,-0.55692291,-0.79485272,-0.47556974,-0.64616876,-1.75099176,-0.61138194,1.19563429,-0.99712934,0.38697311,0.45517576,0.49257828,Europe,Minor,1.11173,1.113855,1.1216059,1.12183515,40.45882056,0.00538894,1.10665912,1.11680088,
CADHKD,CANADIAN DOLLAR / HONG KONG DOLLAR,5.75188,5.75976,5.7375,5.73781,5.7404,5.73991,-0.01407,-0.24461567,-0.01418,-0.24652338,0.12057443,-0.48890045,0.74534358,-0.52564696,-3.80678237,-2.47906494,0.82341261,-0.41981951,0.38797386,0.51132814,0.61997777,,Exotic,5.766778,5.7780548,5.8335729,5.81880075,43.1419287,0.03447812,5.69402912,5.83952688,
USDJPY,U.S. DOLLAR / JAPANESE YEN,149.068,149.543,148.957,149.488,149.482,149.478,0.42,0.28175061,0.426,0.28578712,0.14336053,0.10580593,0.33290378,2.00895294,8.29403285,12.76496236,2.53160216,14.02158575,0.39340212,0.59234823,0.56000956,Americas,Major,148.72815,146.97026,144.08837,138.743295,60.74789256,0.93171059,147.41993805,150.03636195,
AUDNZD,AUSTRALIAN DOLLAR / NEW ZEALAND DOLLAR,1.06524,1.06923,1.06512,1.06723,1.06738,1.06715,0.00199,0.18681236,0.0022,0.20656695,0.17646783,-0.47281544,-0.21131567,-1.72112126,-0.97243229,-0.87401546,-4.9500806,-0.52847423,0.39432177,0.37640717,0.44037814,Pacific,Minor,1.0742185,1.0798214,1.0830911,1.0816632,38.65431253,0.00463801,1.05730143,1.09113557,
GBPAUD,BRITISH POUND / AUSTRALIAN DOLLAR,1.91904,1.92466,1.91708,1.92404,1.92418,1.9239,0.005,0.26054694,0.00535,0.27883608,0.35415308,1.46605915,0.33426678,-1.07458328,0.93642292,4.23316539,9.98096523,8.55318093,0.39539299,0.64528101,0.69288933,Europe,Minor,1.9114355,1.9396266,1.9194009,1.86626305,52.14769068,0.01322034,1.89291898,1.92995202,
JPYCHF,JAPANESE YEN / SWISS FRANC,0.006043,0.006054,0.00603,0.006048,0.006052,0.006051,0.000005,0.08274036,0.000001,0.01653713,-0.70595961,-1.22488976,-1.69050715,-0.428054,-2.79652845,-9.85243702,-11.44948755,-13.8952164,0.39800995,0.64615978,0.58196149,Asia,Minor,0.00610765,0.0060746,0.00617938,0.00651424,40.93563241,0.00003832,0.00603324,0.00618206,
EURSGD,EURO / SINGAPORE DOLLAR,1.44662,1.4481,1.44229,1.44229,1.44272,1.44228,-0.00433,-0.29931841,-0.00328,-0.22690012,-0.18063534,-0.12533758,0.0832703,-1.34140502,-2.80671725,-1.2130137,3.35736399,0.59914905,0.40283161,0.3894473,0.42645118,,Exotic,1.446402,1.4598422,1.4626619,1.45192175,41.18408811,0.00604404,1.43361896,1.45918504,
USDCAD,U.S. DOLLAR / CANADIAN DOLLAR,1.35898,1.36348,1.35784,1.36284,1.3629,1.36268,0.00386,0.28403656,0.0037,0.27223097,-0.23863553,0.37858142,-0.80933943,0.40668376,3.95344048,2.1795362,-1.1790298,0.62984103,0.41536558,0.52428768,0.56362043,Americas,Major,1.35633,1.3544624,1.3412894,1.3459481,55.85378503,0.00745493,1.33778105,1.37487895,
CADEUR,CANADIAN DOLLAR / EURO,0.6923,0.6952,0.6923,0.695,0.6954,0.695,0.0027,0.39000433,0.0025,0.36101083,0.54976852,-0.18670113,0.37550549,1.47466783,2.31120271,2.44693396,-6.91133137,0.85618923,0.41889354,0.51165616,0.58100053,Americas,Minor,0.696125,0.687194,0.687879,0.6861245,53.66106478,0.00380437,0.6890772,0.7031728,
CHFJPY,SWISS FRANC / JAPANESE YEN,165.283,165.866,165.15,165.247,165.271,165.232,-0.036,-0.02178082,-0.011,-0.00665626,0.71307983,1.24994639,1.71299488,0.46631809,2.8282162,10.8950957,13.02649759,16.51143278,0.43354526,0.67322408,0.63908854,Europe,Minor,163.6379,164.53718,161.81069,153.915265,59.00707018,1.11326463,161.63974646,165.63605354,Long Upper Shadow
NZDEUR,NEW ZEALAND DOLLAR / EURO,0.5665,0.56698,0.56453,0.56461,0.56496,0.56468,-0.00189,-0.33362754,-0.00196,-0.34594137,-0.13972409,-0.38637968,0.3822494,2.60039978,-0.75932013,-0.89171304,-1.77279054,-4.6460177,0.43398934,0.6116561,0.66453914,Pacific,Minor,0.56237,0.5541014,0.5588605,0.56918985,57.19696294,0.0036911,0.55233359,0.57240641,
CADGBP,CANADIAN DOLLAR / BRITISH POUND,0.5971,0.5997,0.5971,0.599,0.5998,0.599,0.0019,0.31820466,0.0018,0.30140656,0.23427041,-0.71274656,-0.0166917,1.80149558,3.18690784,0.15047651,-9.28365894,-1.72272354,0.43543795,0.52546149,0.50391814,Americas,Minor,0.601315,0.590946,0.591118,0.5968225,53.41587037,0.003002,0.59369495,0.60893505,
EURZAR,EURO / SOUTH AFRICAN RAND,19.96312,20.0398,19.95024,20.02234,20.02613,20.0182,0.05922,0.29664702,0.04472,0.22385049,-1.98868253,0.31232465,-1.49632327,-1.32841183,-0.42401878,0.49912412,13.53107281,10.0037909,0.44891691,1.04058428,1.21225575,,Exotic,20.166233,20.3511776,20.3034468,19.93261285,44.19179019,0.23516834,19.82622419,20.50624181,
EURAUD,EURO / AUSTRALIAN DOLLAR,1.65469,1.66101,1.65345,1.65882,1.65898,1.65874,0.00413,0.24959358,0.00301,0.18178414,0.05549189,0.95549929,-0.11561111,-0.7372213,1.79495204,1.91127412,7.27464383,5.66405504,0.4572258,0.67838871,0.73305473,Europe,Minor,1.6536225,1.669621,1.650432,1.62323425,50.56282482,0.01187431,1.64246206,1.66478294,
NZDGBP,NEW ZEALAND DOLLAR / BRITISH POUND,0.48873,0.48904,0.4868,0.4868,0.4871,0.48685,-0.00193,-0.39490107,-0.00201,-0.41120272,-0.44989775,-0.89576547,-0.03490975,2.9306043,0.10693428,-3.12630594,-4.24862313,-7.17009916,0.4601479,0.57640978,0.63127264,Pacific,Minor,0.486519,0.4770134,0.4805629,0.4953878,55.79108818,0.00305915,0.47706503,0.49597297,
CADCHF,CANADIAN DOLLAR / SWISS FRANC,0.66302,0.66486,0.66178,0.66365,0.6639,0.66365,0.00063,0.09501976,0.00072,0.10860875,-0.25550462,-1.43470318,-0.41266507,1.15073922,1.35465347,-0.42910084,-8.10590011,-2.72627336,0.46541147,0.51238789,0.65000715,Americas,Minor,0.669586,0.6590068,0.6634991,0.66981835,46.72053884,0.00414912,0.65856505,0.68060695,Spinning Top White
SGDHKD,SINGAPORE DOLLAR / HONG KONG DOLLAR,5.7335,5.7478,5.7211,5.7211,5.7226,5.7213,-0.0124,-0.21627278,-0.0166,-0.28931453,-0.24932873,-0.17100281,0.30858245,-0.60977728,-3.28464685,-3.56829827,4.92040786,-1.81234661,0.46669347,0.42816241,0.39249935,Asia,Exotic,5.722865,5.7554,5.793302,5.837043,44.43236001,0.02308143,5.6987137,5.7470163,
EURHUF,EURO / HUNGARIAN FORINT,386.16,387.516,385.682,387.226,387.46,387.191,1.066,0.27605138,0.796,0.20598815,0.13084402,-0.43812511,0.10935799,1.06302182,3.66802758,3.79446217,-9.85163301,-3.08204435,0.47552128,0.60841819,0.81629505,Europe,Exotic,387.51875,385.67824,380.36991,381.03946,51.22168414,3.18806485,382.24220928,392.79529072,
EURCAD,EURO / CANADIAN DOLLAR,1.44331,1.44481,1.43776,1.43819,1.43823,1.43788,-0.00512,-0.35474015,-0.00501,-0.34714523,-0.54011065,0.20135163,-0.35612091,-1.43510174,-2.26766153,-2.33602021,7.48723851,-0.80080011,0.49034609,0.61014653,0.65946394,Europe,Minor,1.4357475,1.4545734,1.4530645,1.4568057,46.41858945,0.00898345,1.42134595,1.45014905,
USDTRY,U.S. DOLLAR / TURKISH LIRA,27.7047,27.75602,27.6193,27.742,27.74709,27.74466,0.0373,0.1346342,0.0941,0.34035135,0.73164975,1.17248044,0.73724616,3.24840579,6.54591821,43.45454386,49.31325697,48.44740771,0.49501617,0.92731122,1.0220545,Middle East,Exotic,27.342678,27.0439732,25.9442867,22.52865195,71.42465043,0.28436755,26.81832564,27.86703036,
USDSGD,U.S. DOLLAR / SINGAPORE DOLLAR,1.362,1.36721,1.3604,1.36708,1.36709,1.36686,0.00508,0.37298091,0.00507,0.37224396,0.15971866,0.13770876,-0.26846421,0.54572467,3.3990349,3.41624304,-4.95167907,2.00947655,0.50058806,0.43755071,0.40639119,Asia,Exotic,1.366399,1.3594576,1.3500802,1.3413403,54.91948373,0.00569278,1.36001821,1.37277979,
GBPNZD,BRITISH POUND / NEW ZEALAND DOLLAR,2.04397,2.05423,2.04397,2.05346,2.05351,2.05333,0.00949,0.46429253,0.00924,0.45200614,0.51346814,0.97013861,0.07553938,-2.81503497,-0.06813116,3.34838167,4.51029091,7.9552504,0.50196431,0.63555654,0.67556323,Europe,Minor,2.053743,2.095082,2.0793225,2.0190694,44.76170953,0.01396089,2.01315903,2.09432697,
CHFSEK,SWISS FRANC / SWEDISH KRONA,12.09038,12.12186,12.0611,12.1097,12.12,12.098,0.01932,0.15979647,-0.0093,-0.076739,0.50711286,1.41957421,0.49043201,-2.6011212,2.12520135,5.02702496,6.23941747,7.62656656,0.50376831,0.77219062,0.8667324,Europe,Exotic,12.137668,12.2821832,12.1425172,11.76281695,45.78248035,0.09831169,11.80772771,12.46760829,
GBPHUF,BRITISH POUND / HUNGARIAN FORINT,447.85,449.06,446.8,448.624,449.944,448.668,0.774,0.17282572,0.534,0.11917249,0.30721073,-0.05703083,0.52252785,0.70123457,2.7987443,6.0401352,-7.48036692,-0.67218704,0.50581916,0.61748032,0.87123146,Europe,Exotic,448.0677,448.1318,442.43436,437.995025,51.16614395,3.90973271,443.33197175,452.80342825,
CHFNOK,SWISS FRANC / NORWEGIAN KRONE,12.0375,12.0846,12.0236,12.0793,12.0859,12.0793,0.0418,0.34724818,0.0454,0.37726755,0.67509564,3.30368597,0.69020131,1.0972364,4.24692764,4.323456,11.97600905,13.91374872,0.50733557,0.91661185,0.93561485,Europe,Exotic,11.918055,11.949606,11.919773,11.65073835,59.92986876,0.10937384,11.67934649,12.15676351,
GBPJPY,BRITISH POUND / JAPANESE YEN,183.487,183.814,182.883,182.934,182.964,182.949,-0.553,-0.30138375,-0.57,-0.31061993,0.11437953,0.40781378,1.15848904,-0.22362335,0.92798976,10.18328344,14.37735637,15.30664986,0.50906864,0.75626909,0.71496183,Europe,Minor,181.9872,183.33354,181.52216,172.69871,52.6023511,1.36119061,180.13002477,183.84437523,
JPYEUR,JAPANESE YEN / EURO,0.0063141,0.0063388,0.0063059,0.0063388,0.0063396,0.0063388,0.0000247,0.39118798,0.0000237,0.37529097,0.18808579,0.10264833,-0.74067115,-0.1291949,-1.78493957,-7.15101802,-10.34229137,-11.00940615,0.52173361,0.76891224,0.61384494,Asia,Minor,0.00634999,0.00633492,0.00640701,0.00666998,48.64614055,0.00004137,0.00630329,0.00639669,
GBPCAD,BRITISH POUND / CANADIAN DOLLAR,1.6727,1.675,1.66605,1.66818,1.66794,1.66786,-0.00452,-0.2702218,-0.00468,-0.27976041,-0.23443574,0.71786946,0.03598028,-1.78163491,-3.09898753,-0.08505031,10.23604356,1.75924457,0.53719876,0.6469024,0.61819706,Europe,Minor,1.6596575,1.6898668,1.689939,1.67447745,47.83050194,0.01032482,1.63731671,1.68199829,
CHFAUD,SWISS FRANC / AUSTRALIAN DOLLAR,1.7287,1.7377,1.7282,1.73689,1.73923,1.73661,0.00819,0.47376641,0.00849,0.49120574,0.91157332,2.27227227,0.98843531,-0.46475645,3.02755287,5.08264363,8.63710283,9.52561119,0.5497049,0.6472452,0.64842759,Europe,Minor,1.719515,1.7411232,1.7105408,1.66231905,57.45821278,0.01147633,1.69829854,1.74073146,
EURNZD,EURO / NEW ZEALAND DOLLAR,1.76322,1.77292,1.76322,1.77027,1.77058,1.77026,0.00705,0.39983666,0.00687,0.3895883,0.18789439,0.43458281,-0.29961872,-2.49615827,0.82642275,0.96673739,1.87900692,5.0792426,0.55012988,0.67007978,0.71403845,Europe,Minor,1.7767415,1.8034662,1.7880248,1.75626325,43.15655891,0.01255281,1.74478364,1.80869936,
GBPZAR,BRITISH POUND / SOUTH AFRICAN RAND,23.14374,23.23612,23.10872,23.2219,23.2281,23.2181,0.07816,0.33771551,0.08053,0.3479915,-1.5758444,0.94634893,-0.98719036,-1.63021239,-1.16826407,2.78537982,16.44573707,12.98710145,0.55130704,1.00891382,1.05109467,,Exotic,23.298069,23.628033,23.5986999,22.90651715,45.27617703,0.2552346,22.84757459,23.74856341,
EURJPY,EURO / JAPANESE YEN,158.329,158.611,157.706,157.718,157.745,157.741,-0.611,-0.3859053,-0.555,-0.35065994,-0.20627167,-0.12095574,0.75381058,0.10536204,1.80543632,7.72351615,11.46621058,12.40040479,0.57385261,0.80917078,0.70050465,Europe,Minor,157.44535,157.81942,156.08739,150.17423,51.31061539,1.15278199,156.277989,158.612711,
CHFPLN,SWISS FRANC / POLISH ZLOTY,4.7271,4.7492,4.7235,4.7475,4.7497,4.7469,0.0204,0.43155423,0.0265,0.56132175,-0.17032551,-0.6674478,-0.69653614,-1.89291397,2.94691647,0.62313219,-5.11452212,0.35088461,0.59701493,0.71096022,0.83165205,Europe,Exotic,4.78281,4.732182,4.66195,4.6889085,46.89108124,0.03784391,4.71217757,4.85344243,
AUDCHF,AUSTRALIAN DOLLAR / SWISS FRANC,0.57807,0.57875,0.5753,0.57539,0.5755,0.57535,-0.00268,-0.46361167,-0.0025,-0.43260828,-0.83757001,-2.16119708,-0.71265875,0.44339705,-2.68903584,-4.55344702,-7.8992861,-8.67985018,0.59968712,0.65750692,0.69912661,Pacific,Minor,0.5812995,0.5740088,0.5841917,0.60161135,42.67461177,0.00409846,0.57422388,0.58837512,
