Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
GBPHKD,BRITISH POUND / HONG KONG DOLLAR,9.545,9.566,9.488,9.518,9.522,9.518,-0.027,-0.28287061,-0.027,-0.28287061,-0.34551356,-0.34551356,-0.37680553,-3.39017458,-4.46652615,-2.50947455,7.20883082,0.75156134,0.82209106,0.78621656,0.59481644,,Exotic,9.6042,9.7945,9.86478,9.74186,35.19605043,0.06222088,9.39162568,9.81677432,
EURCAD,EURO / CANADIAN DOLLAR,1.44524,1.44971,1.43786,1.44145,1.44158,1.44129,-0.00379,-0.26224018,-0.00402,-0.27811023,0.42848185,0.42848185,1.17852681,-1.38672249,-0.92446216,-2.04279957,7.12560476,-0.57594151,0.82414143,0.60262033,0.6597695,Europe,Minor,1.4380525,1.4559752,1.4538228,1.4567197,48.4032464,0.00937356,1.41727724,1.45882776,
SEKJPY,SWEDISH KRONA / JAPANESE YEN,13.4597,13.5729,13.4597,13.5135,13.5148,13.509,0.0538,0.39971173,0.051,0.37883008,-1.10143443,-1.10143443,-0.84600258,1.70926662,2.69085217,7.31643398,3.06994127,7.62840781,0.84102915,1.1416341,1.09865127,,Exotic,13.36492,13.346962,13.271854,13.0268965,56.78851159,0.14644484,13.0551627,13.6746773,
CADAUD,CANADIAN DOLLAR / AUSTRALIAN DOLLAR,1.1447,1.1539,1.1439,1.1507,1.1515,1.1507,0.006,0.5241548,0.0056,0.48904026,0.55050682,0.55050682,-0.19082314,0.13052558,1.93108336,3.59200576,1.75981606,6.29041197,0.87420229,0.72760248,0.63306593,Americas,Minor,1.151505,1.14679,1.134338,1.1126145,50.95004061,0.00780639,1.14170327,1.16130673,
USDTHB,U.S. DOLLAR / THAI BAHT,36.866,37.192,36.866,37.09,37.096,37.088,0.224,0.60760592,0.17,0.46045504,1.82287377,1.82287377,1.47742818,4.7030262,5.51319982,8.960047,-0.85538626,7.5228294,0.88428362,0.96889719,0.8374197,Asia,Exotic,36.2355,35.51456,35.09991,34.526585,75.02841613,0.30712533,35.17494345,37.29605655,
GBPTRY,BRITISH POUND / TURKISH LIRA,33.59692,33.75297,33.44387,33.56629,33.57115,33.56215,-0.03063,-0.09116907,-0.04991,-0.14847008,0.39957886,0.39957886,0.30078621,-0.20131415,1.14127204,40.05450921,59.6684029,48.45574804,0.92423514,1.06744877,0.94029183,,Exotic,33.3745065,33.7778214,32.330139,27.86754165,52.51020381,0.37068182,32.98002337,33.76898963,Spinning Top Black
GBPCAD,BRITISH POUND / CANADIAN DOLLAR,1.67068,1.67623,1.66081,1.66578,1.66562,1.66527,-0.0049,-0.29329375,-0.00497,-0.2974712,0.57296729,0.57296729,1.22260977,-2.77529723,-2.11140559,-0.70280227,8.07910411,1.61284419,0.92846262,0.67894421,0.62584368,Europe,Minor,1.663685,1.6919316,1.6902971,1.67363205,45.72465743,0.01061137,1.63016071,1.69720929,
GBPZAR,BRITISH POUND / SOUTH AFRICAN RAND,23.77674,23.8269,23.6077,23.67614,23.68764,23.67763,-0.1006,-0.42310258,-0.09905,-0.41661076,2.92094487,2.92094487,2.11117355,-1.77509883,-2.62238553,4.48083139,17.4817298,15.1972247,0.92851061,1.10495153,1.03095407,,Exotic,23.349605,23.6335772,23.6253015,22.84803675,55.80296769,0.26156219,22.86383746,23.83537254,
GBPUSD,BRITISH POUND / U.S. DOLLAR,1.2188,1.222,1.2106,1.2155,1.2154,1.2153,-0.0033,-0.27075812,-0.0034,-0.27894003,-0.34434697,-0.34434697,-0.36885246,-3.2553327,-4.56187186,-2.25956899,7.37632509,0.47945772,0.94168181,0.86935519,0.6673797,Europe,Major,1.227315,1.251334,1.260426,1.243625,34.67312979,0.00886501,1.20004067,1.25458933,
USDPLN,U.S. DOLLAR / POLISH ZLOTY,4.3576,4.38971,4.3474,4.3638,4.3664,4.3639,0.0062,0.14228015,0.0036,0.08256502,-0.13730606,-0.13730606,-0.52611423,4.23055978,6.01268129,1.70724033,-10.42515108,-0.32434902,0.97322538,1.11142625,1.11489559,Europe,Exotic,4.3550915,4.2078408,4.146657,4.23225655,59.24313374,0.04648038,4.2934702,4.4167128,
