Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
USDSAR,U.S. DOLLAR / SAUDI ARABIAN RIYAL,3.7485,3.749,3.7485,3.7488,3.7493,3.7488,0.0003,0.0080032,0.0003,0.0080032,-0.04532729,0.01333938,0.01333938,0.02668232,0.04056275,-0.01600256,-0.24481107,-0.19169329,0.01333867,0.03574763,0.06936177,Middle East,Exotic,3.7491535,3.7487306,3.7485704,3.7498937,48.98330697,0.00265715,3.7468136,3.7514934,
USDHKD,U.S. DOLLAR / HONG KONG DOLLAR,7.8313,7.8325,7.8286,7.82881,7.8299,7.8297,-0.00249,-0.03179549,-0.00249,-0.03179549,-0.03179549,-0.02413577,-0.02413577,-0.12948146,0.02120823,-0.26205891,-0.26142359,0.24726295,0.04981734,0.05201463,0.07082422,Asia,Exotic,7.825191,7.8276214,7.8263625,7.833413,51.10062022,0.00551197,7.8150099,7.8353721,
EURDKK,EURO / DANISH KRONE,7.4566,7.45891,7.45406,7.45608,7.45682,7.45647,-0.00052,-0.00697369,-0.00063,-0.00844877,-0.00844877,-0.00576677,-0.02574417,-0.03914734,0.06508992,0.08429757,0.24145886,0.27098157,0.06506521,0.04431683,0.05650415,Europe,Exotic,7.456267,7.4539484,7.4514438,7.44827134,52.37706894,0.00404016,7.45288927,7.45964473,Spinning Top Black
USDINR,U.S. DOLLAR / INDIAN RUPEE,83.099,83.306,83.099,83.234,83.284,83.234,0.135,0.16245683,0.136,0.16366218,0.16366218,0.21431323,0.26984701,0.12510526,0.90192751,1.4801268,1.12258535,0.6493585,0.25030385,0.15697949,0.22839424,Asia,Exotic,83.10205,82.942,82.57596,82.347925,56.82166943,0.19100491,82.84145723,83.36264277,
JPYCAD,JAPANESE YEN / CANADIAN DOLLAR,0.009148,0.009173,0.009146,0.009146,0.009152,0.009144,-0.000002,-0.0218627,-0.000002,-0.0218627,-0.0218627,0.63820423,0.63820423,-1.51825132,-2.6296178,-9.16674943,-3.42133052,-11.46176186,0.29521102,0.66650396,0.59059498,Asia,Minor,0.00912615,0.00922562,0.00932734,0.00973338,47.77644053,0.00005854,0.00900501,0.00924729,"Inverted Hammer, Long Upper Shadow"
GBPEUR,BRITISH POUND / EURO,1.1549,1.15843,1.1549,1.15815,1.15837,1.15818,0.00325,0.28140965,0.00235,0.20332237,0.20332237,0.41182591,0.41182591,-0.6468272,-0.89253624,1.73578475,1.56003367,2.51836771,0.30565417,0.33120656,0.39575151,Europe,Minor,1.156197,1.1614094,1.1623266,1.14871805,50.68758864,0.00455034,1.14775299,1.16464101,
EURSGD,EURO / SINGAPORE DOLLAR,1.4413,1.4448,1.4402,1.4424,1.44303,1.4427,0.0011,0.07631999,-0.0025,-0.17302235,-0.17302235,-0.11772038,-0.11772038,-1.24403486,-2.43506494,-0.76162563,3.12285518,0.60682151,0.32634356,0.33777025,0.40699306,,Exotic,1.448515,1.461265,1.4628794,1.45154455,39.39638345,0.0061158,1.43325492,1.46377508,
GBPSGD,BRITISH POUND / SINGAPORE DOLLAR,1.6697,1.6713,1.66555,1.67075,1.6714,1.67106,0.00105,0.06288555,0.00095,0.05689304,0.05689304,0.32124415,0.36945813,-1.8372287,-3.29349116,0.95654171,4.83334588,3.14927087,0.3452313,0.49030123,0.46150248,,Exotic,1.6747245,1.697384,1.7005189,1.66771495,40.26965822,0.008376,1.64947458,1.69997442,
NZDAUD,NEW ZEALAND DOLLAR / AUSTRALIAN DOLLAR,0.9379,0.94105,0.9378,0.93925,0.9398,0.93944,0.00135,0.14393859,0.00135,0.14393859,0.14393859,0.7995278,0.7995278,1.98486378,1.01091574,0.97616565,6.43421306,0.84606547,0.34655577,0.43810521,0.40092893,Pacific,Minor,0.9272385,0.924694,0.9223966,0.9234502,68.27272322,0.00389671,0.91232828,0.94214872,
EURGBP,EURO / BRITISH POUND,0.86553,0.86581,0.86265,0.86332,0.86345,0.86323,-0.00221,-0.25533488,-0.00158,-0.18268008,-0.18268008,-0.38883569,-0.38883569,0.67519504,0.95184639,-1.67534139,-1.53740876,-2.43207812,0.3663131,0.35962004,0.41723629,Europe,Minor,0.864444,0.8605458,0.8598833,0.87020285,50.07983152,0.00359243,0.8580994,0.8707886,
CHFCAD,SWISS FRANC / CANADIAN DOLLAR,1.5008,1.5039,1.4984,1.4984,1.5015,1.4999,-0.0024,-0.15991471,-0.0024,-0.15991471,-0.15991471,1.03162295,1.03162295,-2.20597833,-0.06002801,0.56375839,8.02393483,2.28684552,0.3670582,0.525568,0.53130985,Europe,Minor,1.49331,1.517166,1.505767,1.491034,48.25883105,0.00830157,1.46512469,1.52149531,
CADJPY,CANADIAN DOLLAR / JAPANESE YEN,109.248,109.366,108.958,109.285,109.338,109.297,0.037,0.0338679,0.037,0.0338679,0.0338679,-0.62199347,-0.62199347,1.56126574,2.69988347,10.12858496,3.52879879,12.95840741,0.37445621,0.90897255,0.71050331,Americas,Minor,109.5074,108.32828,107.17496,102.87956,52.33163387,0.83514136,108.05044572,110.96435428,
