Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
USDSGD,U.S. DOLLAR / SINGAPORE DOLLAR,1.36546,1.36765,1.36317,1.36576,1.36628,1.36595,0.0003,0.02197062,0.00025,0.01830818,0.06300828,0.04101963,-0.47076999,0.01171646,1.86613363,2.89761169,-4.68560262,1.91098011,0.32864573,0.44542927,0.40200671,Asia,Exotic,1.366155,1.3585234,1.3498271,1.3411349,53.40077571,0.00566904,1.35929282,1.37301718,Spinning Top White
JPYNZD,JAPANESE YEN / NEW ZEALAND DOLLAR,0.011184,0.01119,0.011153,0.011161,0.011165,0.011161,-0.000023,-0.20565093,-0.00002,-0.17887488,-0.17887488,-0.01791633,-0.46374744,-3.38469529,-2.94782609,-7.56170283,-9.00864177,-7.0458899,0.33174931,0.71475997,0.74822906,Asia,Minor,0.01131565,0.01144042,0.01146849,0.01171409,35.06670025,0.00008667,0.01110774,0.01152356,
CADGBP,CANADIAN DOLLAR / BRITISH POUND,0.6008,0.6018,0.5997,0.6003,0.6011,0.6003,-0.0005,-0.08322237,-0.0003,-0.04995005,0.45180723,-0.49726504,-0.71121403,2.52775406,2.80870012,0.80604534,-8.47690197,-1.50943396,0.35017509,0.62198303,0.50645626,Americas,Minor,0.601605,0.59103,0.591216,0.5969745,54.95093045,0.0030507,0.59205838,0.61115162,
USDCAD,U.S. DOLLAR / CANADIAN DOLLAR,1.35887,1.36171,1.35695,1.3592,1.35948,1.35936,0.00033,0.02428488,0.00033,0.02428488,-0.50508748,0.11048096,-0.55968102,-0.64545368,2.72999365,1.12267597,-1.05554342,0.36106947,0.35078669,0.61368826,0.57164407,Americas,Major,1.3555705,1.3534474,1.3413098,1.3458675,52.29806158,0.00777719,1.33711693,1.37402407,Spinning Top White
CADAUD,CANADIAN DOLLAR / AUSTRALIAN DOLLAR,1.1471,1.1499,1.1457,1.149,1.1498,1.149,0.0019,0.16563508,0.0017,0.14817397,0.25303202,0.40195736,0.01740947,0.29678771,1.7174221,3.42965163,0.51614032,6.1333826,0.36658811,0.64758979,0.62470108,Americas,Minor,1.15146,1.147296,1.134928,1.113225,49.96763225,0.00747541,1.14171579,1.16120421,
CHFGBP,SWISS FRANC / BRITISH POUND,0.9011,0.9033,0.9,0.9003,0.9011,0.9003,-0.0008,-0.08878038,-0.0005,-0.05550622,0.31197772,0.54724146,-0.05550622,0.27845845,2.42320819,0.74977619,-0.59622392,0.74977619,0.36666667,0.37410895,0.42033307,Europe,Minor,0.898345,0.896898,0.890773,0.890634,55.90710142,0.00373671,0.89447797,0.90221203,
SGDCHF,SINGAPORE DOLLAR / SWISS FRANC,0.6629,0.6644,0.6619,0.6632,0.6637,0.6636,0.0003,0.04525569,0,0,-0.43537006,-0.92620257,-0.74827896,1.48431523,1.17467582,-1.66073547,-4.38292964,-3.52051207,0.37770056,0.47526356,0.45072185,,Exotic,0.66394,0.655976,0.659082,0.672373,52.74055309,0.00311828,0.65388607,0.67399393,Spinning Top White
GBPSGD,BRITISH POUND / SINGAPORE DOLLAR,1.67172,1.67581,1.66938,1.67284,1.67288,1.67254,0.00112,0.06699687,0.00159,0.09513837,0.18205773,0.44673952,0.86098784,-1.71443344,-3.47923422,0.96995962,5.28290012,3.27830393,0.38517294,0.50782902,0.4800658,,Exotic,1.673438,1.6967188,1.7005348,1.66803435,42.85859128,0.00825349,1.65070741,1.69616859,Spinning Top White
NZDJPY,NEW ZEALAND DOLLAR / JAPANESE YEN,89.399,89.702,89.352,89.589,89.59,89.572,0.19,0.21253034,0.226,0.25290109,0.18787533,0.02679618,0.55785031,3.5387798,3.1430249,8.38515328,9.91166728,7.59632014,0.3917092,0.7736283,0.87405194,Pacific,Minor,88.34355,87.37954,87.17168,85.37474,64.73174867,0.77622906,86.71780703,89.96929297,
GBPHKD,BRITISH POUND / HONG KONG DOLLAR,9.58,9.596,9.558,9.576,9.58,9.576,-0.004,-0.04175365,-0.005,-0.05218662,-0.08347245,0.2617527,1.16205367,-2.04582651,-5.3661429,-2.24581462,9.98047548,1.36551286,0.39757271,0.76744262,0.61569826,,Exotic,9.58675,9.7794,9.86239,9.74423,41.77769668,0.06204905,9.41483738,9.75866262,Spinning Top Black
SGDHKD,SINGAPORE DOLLAR / HONG KONG DOLLAR,5.7265,5.7435,5.7207,5.7246,5.7234,5.7222,-0.0019,-0.03317908,-0.0053,-0.09249725,-0.18830422,-0.10993038,0.42453161,-0.22657557,-1.85670936,-3.07801707,4.54362833,-1.75227831,0.39855262,0.45337083,0.39224937,Asia,Exotic,5.72407,5.758734,5.794507,5.8378835,45.61653315,0.02339562,5.69727843,5.75086157,
JPYAUD,JAPANESE YEN / AUSTRALIAN DOLLAR,0.010503,0.010507,0.010465,0.010479,0.010487,0.010479,-0.000024,-0.22850614,-0.00002,-0.19049433,-0.09533797,0.72087659,-0.03815702,-1.55016911,-1.63334272,-6.51262378,-2.95425079,-6.33714694,0.40133779,0.64332648,0.77042465,Asia,Minor,0.01050725,0.01058456,0.01058124,0.01082183,45.54577173,0.00008217,0.010391,0.0106235,
CADHKD,CANADIAN DOLLAR / HONG KONG DOLLAR,5.75834,5.76927,5.74552,5.75312,5.75224,5.75161,-0.00522,-0.09065113,-0.00542,-0.09412108,0.3877227,-0.22337843,0.45292797,0.448894,-2.72969971,-1.44007894,0.71636147,-0.15411316,0.41336554,0.61843406,0.62443081,,Exotic,5.7705855,5.7820298,5.8336885,5.81912535,46.70010462,0.03658244,5.69860962,5.84256138,
CHFSGD,SWISS FRANC / SINGAPORE DOLLAR,1.50508,1.51073,1.50503,1.50669,1.50707,1.50672,0.00161,0.10697106,0.00241,0.16020954,0.446,0.94399035,0.80351647,-1.46170146,-1.18186409,1.68108626,4.60219384,3.96199466,0.42856289,0.4936958,0.47316139,,Exotic,1.5041785,1.5224332,1.5154807,1.4863388,48.07791555,0.00735737,1.48158514,1.52677186,
USDCNH,U.S. DOLLAR / OFFSHORE CHINESE YUAN,7.29136,7.30119,7.26999,7.29538,7.29751,7.29682,0.00402,0.05513375,0.00482,0.06611289,-0.16011868,0.03318269,-0.32667103,-0.58040575,1.18489033,6.07789594,2.39675941,5.61427535,0.42916153,0.35427303,0.38065293,Asia,Exotic,7.301068,7.2862042,7.2275729,7.05067955,49.25160197,0.02766109,7.27320087,7.32893513,
CADCHF,CANADIAN DOLLAR / SWISS FRANC,0.66608,0.66761,0.66473,0.66693,0.66709,0.66683,0.00085,0.1276123,0.00028,0.04200105,0.237469,-0.94755759,-0.59915046,2.30242975,0.38986061,0.1095767,-7.84695739,-2.24551118,0.43325862,0.60628765,0.65445877,Americas,Minor,0.669432,0.658722,0.6635376,0.6700882,52.04123654,0.00427147,0.65789033,0.68097367,
EURSGD,EURO / SINGAPORE DOLLAR,1.44378,1.4483,1.4419,1.44639,1.44684,1.44645,0.00261,0.18077546,0.00279,0.19326683,0.10312132,0.15857628,0.57295831,-0.97085384,-1.98219078,-0.8683673,3.63186931,0.88512241,0.4438588,0.36388537,0.42600021,,Exotic,1.4477425,1.4608196,1.4628569,1.4516918,44.53635722,0.00612008,1.43426033,1.46122467,
EURHKD,EURO / HONG KONG DOLLAR,8.2716,8.296,8.25929,8.28193,8.28031,8.27904,0.01033,0.12488515,0.01083,0.13093784,-0.10216636,0.0293496,0.92898839,-1.22097253,-3.86315067,-4.00099686,8.3171593,-0.89828886,0.4444692,0.681673,0.64767799,,Exotic,8.2906655,8.4180512,8.4822387,8.4794135,43.92579382,0.05402384,8.18298198,8.39834902,
JPYCAD,JAPANESE YEN / CANADIAN DOLLAR,0.009154,0.009157,0.009116,0.009116,0.009124,0.009116,-0.000038,-0.41511907,-0.000031,-0.33890893,-0.34980324,0.30809859,-0.04385965,-1.84128351,-3.29903469,-9.61729129,-3.45265834,-11.75217812,0.44975867,0.55031536,0.61051642,Asia,Minor,0.00912145,0.00922226,0.00932108,0.0097268,44.78555781,0.00005722,0.00900666,0.00923624,
AUDCAD,AUSTRALIAN DOLLAR / CANADIAN DOLLAR,0.87079,0.87313,0.86922,0.86995,0.87009,0.87,-0.00084,-0.09646413,-0.001,-0.11481715,-0.16754455,-0.32082498,0.00574779,-0.26139894,-1.62052743,-3.26364951,-0.42579006,-5.75368882,0.44982858,0.71493921,0.70447461,Pacific,Minor,0.867784,0.870922,0.8805142,0.8980409,50.39846716,0.0062743,0.86059653,0.87497147,
NZDCAD,NEW ZEALAND DOLLAR / CANADIAN DOLLAR,0.81766,0.82003,0.81628,0.81699,0.81718,0.81695,-0.00067,-0.08194115,-0.00084,-0.10271083,-0.1478856,0.34883007,0.51426533,1.64601374,-0.27951372,-2.13461746,6.12878502,-5.00447659,0.45940119,0.7377325,0.68979119,Pacific,Minor,0.8060695,0.8060036,0.8125992,0.82980215,63.60986189,0.00574405,0.79066933,0.82146967,
GBPCHF,BRITISH POUND / SWISS FRANC,1.10913,1.11168,1.1065,1.11012,1.11038,1.11003,0.00099,0.08925915,0.001,0.09016157,-0.28205451,-0.52064198,0.07211625,-0.25248668,-2.34350259,-0.73945582,0.626354,-0.7234777,0.46814279,0.46035689,0.5045723,Europe,Minor,1.112205,1.1140328,1.1217772,1.12192735,44.90748318,0.00555441,1.10737748,1.11703252,
CADEUR,CANADIAN DOLLAR / EURO,0.6962,0.6969,0.6936,0.6945,0.6949,0.6945,-0.0017,-0.24418271,-0.0015,-0.21551724,0.47743056,-0.25850926,-0.45864985,1.68374817,1.19481276,2.63041229,-7.06543557,0.78363082,0.47577855,0.59575444,0.58943025,Americas,Minor,0.69592,0.686822,0.687682,0.6861885,53.01119245,0.00400381,0.68811498,0.70372502,
CHFEUR,SWISS FRANC / EURO,1.0438,1.0455,1.0405,1.0412,1.042,1.0412,-0.0026,-0.24908986,-0.0022,-0.21084915,0.32761611,0.78404801,0.18281536,-0.54446461,0.82308512,2.58128079,0.93059325,3.09931676,0.4805382,0.39301033,0.40302043,Europe,Minor,1.0389,1.042012,1.035787,1.023546,52.7149614,0.00402709,1.03021231,1.04758769,
EURSEK,EURO / SWEDISH KRONA,11.58069,11.60307,11.54697,11.5663,11.56897,11.56674,-0.01439,-0.12425857,-0.01451,-0.12529348,-0.32437258,0.13210932,-0.12977784,-2.93071803,-1.3947263,1.81987522,5.77165766,3.64198117,0.48584174,0.54532763,0.74171857,Europe,Exotic,11.721695,11.7914524,11.7176961,11.48239105,33.64010872,0.08191187,11.41415175,12.02923825,Spinning Top Black
CADJPY,CANADIAN DOLLAR / JAPANESE YEN,109.233,109.668,109.137,109.645,109.641,109.634,0.412,0.3771754,0.412,0.3771754,0.36339338,-0.29462849,0.08032348,1.89582268,3.39673529,10.75252525,3.59407035,13.33050812,0.48654443,0.62541053,0.73261897,Americas,Minor,109.5595,108.368,107.24468,102.94813,55.34479463,0.81341698,108.17073011,110.94826989,
AUDJPY,AUSTRALIAN DOLLAR / JAPANESE YEN,95.199,95.605,95.138,95.399,95.396,95.383,0.2,0.21008624,0.234,0.24588872,0.10283208,-0.70568398,0.07238015,1.5985431,1.69276524,7.12609345,3.05717897,6.78554238,0.4908659,0.73123427,0.89862567,Pacific,Minor,95.11735,94.42074,94.46256,92.404065,54.51586791,0.86166696,94.05917454,96.17552546,
AUDSGD,AUSTRALIAN DOLLAR / SINGAPORE DOLLAR,0.87365,0.87725,0.87361,0.87422,0.87443,0.87417,0.00057,0.06524352,0.00126,0.14433651,0.54284071,-0.30562208,0.30174738,0.41811206,-2.44386912,-1.57396983,-3.99516802,-4.30413556,0.49106581,0.70266011,0.7320486,,Exotic,0.8740715,0.8734542,0.8855804,0.89434235,51.07147235,0.0065329,0.86631544,0.88182756,Long Upper Shadow
JPYGBP,JAPANESE YEN / BRITISH POUND,0.0055,0.005502,0.005475,0.005475,0.005483,0.005475,-0.000025,-0.45454545,-0.000021,-0.38209607,0.10970927,-0.18231541,-0.76128331,0.64338235,-0.58107863,-8.85633428,-11.6365397,-13.0814415,0.49315068,0.64113134,0.54482505,Asia,Minor,0.0054893,0.00545172,0.00551249,0.00581109,49.02580825,0.00003289,0.00543085,0.00554775,Bearish Engulfing
GBPCAD,BRITISH POUND / CANADIAN DOLLAR,1.66252,1.66885,1.66043,1.66469,1.66454,1.66442,0.00217,0.13052475,0.00152,0.09139174,-0.44315531,0.50715756,0.75352249,-2.42431347,-2.68499141,-0.78729364,9.27106239,1.54635402,0.50709756,0.77046843,0.62910206,Europe,Minor,1.66086,1.690848,1.6901032,1.67395955,45.1972953,0.01060248,1.63454164,1.68717836,
SGDJPY,SINGAPORE DOLLAR / JAPANESE YEN,108.558,109.114,108.558,109.045,109.11,109.086,0.487,0.44860812,0.486,0.44768283,-0.28256854,-0.24973015,-0.033003,1.19528198,4.26646778,8.85124478,7.5012816,11.65664902,0.51216861,0.57573488,0.56413285,,Exotic,108.6347,107.8877,106.49472,103.21503,56.1664946,0.6503398,107.81958354,109.44981646,
AUDGBP,AUSTRALIAN DOLLAR / BRITISH POUND,0.52278,0.52481,0.52213,0.52248,0.52283,0.52253,-0.0003,-0.05738552,-0.00016,-0.03061381,0.24558711,-0.83886886,-0.55387426,2.23857232,1.2931118,-2.25614547,-8.89625109,-7.14107987,0.51328213,0.6664081,0.70388771,Pacific,Minor,0.521746,0.5143806,0.5203138,0.5361305,56.61453312,0.00370919,0.51506018,0.52843182,Long Upper Shadow
USDRON,U.S. DOLLAR / ROMANIAN LEU,4.6952,4.7034,4.67894,4.6862,4.6926,4.6876,-0.009,-0.19168513,-0.0087,-0.18530746,0.19242282,-0.33814679,-1.21838111,1.03270595,4.26057356,4.36971047,-7.15487198,1.14369951,0.52276798,0.80934661,0.71424926,Europe,Exotic,4.68723,4.602014,4.5625726,4.55614535,54.36849522,0.03486324,4.61936958,4.75509042,
NZDSGD,NEW ZEALAND DOLLAR / SINGAPORE DOLLAR,0.8206,0.82361,0.82031,0.82079,0.82139,0.82079,0.00019,0.02315379,0.00147,0.17941708,0.46389229,0.27978009,0.63510747,2.36842105,-1.13584351,-0.33755479,2.24090683,-3.51933046,0.52297302,0.6601645,0.61278031,,Exotic,0.811805,0.8082936,0.8171056,0.8261697,65.19591368,0.00535261,0.80199825,0.82161175,Long Upper Shadow
AUDCHF,AUSTRALIAN DOLLAR / SWISS FRANC,0.58052,0.5821,0.57907,0.58027,0.58032,0.58025,-0.00025,-0.04306484,0.00014,0.02413252,0.00344679,-1.33140622,-0.59444273,1.98246015,-1.26089028,-3.11232072,-8.30120101,-7.90534535,0.5232528,0.60405083,0.70201187,Pacific,Minor,0.5810315,0.5738166,0.5844524,0.60216965,52.80358989,0.00408179,0.5734712,0.5885918,Spinning Top Black
GBPUSD,BRITISH POUND / U.S. DOLLAR,1.2238,1.2276,1.2212,1.2248,1.2245,1.2244,0.001,0.0817127,0.0027,0.22093118,0.0817127,0.41813561,1.34877948,-1.7881485,-5.25990099,-1.88256028,10.50162396,1.24824337,0.52407468,0.81253019,0.67964104,Europe,Major,1.225065,1.24917,1.260123,1.2438965,43.64697182,0.00866268,1.20268105,1.24744895,Spinning Top White
CHFHKD,SWISS FRANC / HONG KONG DOLLAR,8.6381,8.655,8.6097,8.6237,8.6245,8.6237,-0.0144,-0.16670333,-0.0118,-0.13664524,0.19402812,0.77594568,1.07240805,-1.80590506,-3.11320331,-1.54582092,9.28526169,2.09670163,0.52615074,0.78878106,0.63903376,,Exotic,8.61742,8.776226,8.789917,8.6835,45.05623768,0.05831075,8.45518225,8.77965775,
USDDKK,U.S. DOLLAR / DANISH KRONE,7.05386,7.06494,7.02752,7.03972,7.04227,7.04188,-0.01414,-0.20045762,-0.01414,-0.20045762,-0.01732723,-0.1424162,-1.06430373,0.97363106,4.00908934,3.88384616,-7.75202128,1.33759429,0.53247803,0.69071381,0.6509419,Europe,Exotic,7.035526,6.9314384,6.8754996,6.8808282,54.98745713,0.04691327,6.93956862,7.13148338,
USDCHF,U.S. DOLLAR / SWISS FRANC,0.90591,0.90828,0.90345,0.90631,0.90674,0.90666,0.0004,0.0441545,0.00023,0.02538407,-0.34855082,-0.89665504,-1.20562041,1.56327043,3.09286559,1.20601668,-8.84027359,-1.95058096,0.5346173,0.82307972,0.67103583,Americas,Major,0.907706,0.8918026,0.8902223,0.90216745,53.5230613,0.00642932,0.89043981,0.92497219,Spinning Top White
EURUSD,EURO / U.S. DOLLAR,1.05656,1.06111,1.05545,1.05906,1.05885,1.05881,0.0025,0.23661695,0.0026,0.24610492,0.04628886,0.18636067,1.06691606,-0.98819218,-3.77517922,-3.64298062,8.72189714,-1.04092693,0.53626415,0.68794652,0.65759138,Europe,Major,1.059482,1.0753162,1.0837683,1.08240985,45.20090019,0.00710071,1.04512906,1.07383494,
GBPSEK,BRITISH POUND / SWEDISH KRONA,13.4048,13.42821,13.3563,13.372,13.37818,13.37345,-0.0328,-0.24468847,-0.03296,-0.24587914,-0.31682135,0.34744891,0.13704067,-3.74038988,-2.9558831,3.63882968,7.37888558,6.0411413,0.53839761,0.54469258,0.79768998,Europe,Exotic,13.552561,13.6968664,13.6234515,13.1971836,33.35918106,0.10149659,13.13650743,13.96861457,
EURHUF,EURO / HUNGARIAN FORINT,388.4,389.172,387.078,387.256,387.597,387.401,-1.144,-0.29454171,-1.374,-0.35354965,0.13860157,-0.43041164,-0.2765689,0.20467571,2.36202157,3.54161653,-8.69403249,-3.07453572,0.54097624,0.81465343,0.85058337,Europe,Exotic,387.22635,385.8359,380.08231,381.128915,51.24214115,3.40427386,381.52044536,392.93225464,
