Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
EURRON,EURO / ROMANIAN LEU,4.9631,4.9633,4.9631,4.9632,4.9652,4.9632,0.0001,0.00201487,-0.0001,-0.00201479,-0.04229352,-0.1830139,0.00402982,-0.11471352,0.45336788,0.79425843,0.63260341,0.35993044,0.00402974,0.15528001,0.18083272,Europe,Exotic,4.96801,4.957122,4.9525471,4.93866585,48.85614329,0.00930178,4.9581348,4.9778852,
GBPHKD,BRITISH POUND / HONG KONG DOLLAR,9.547,9.547,9.546,9.546,9.55,9.546,-0.001,-0.01047449,0,0,0.49478893,-0.05235054,-0.35490605,-1.72946263,-6.27393225,-2.20264317,8.7987235,1.04795173,0.01047559,0.60500381,0.63289583,,Exotic,9.5479,9.74022,9.85608,9.747295,42.28860578,0.06062849,9.44495943,9.65084057,
USDHKD,U.S. DOLLAR / HONG KONG DOLLAR,7.8173,7.8174,7.81637,7.81637,7.81779,7.81637,-0.00093,-0.01189669,-0.00043,-0.00550097,-0.10007413,-0.18299769,-0.15469159,-0.15112031,0.0469748,-0.40848934,-0.42460221,0.08796978,0.01317747,0.06426582,0.07418561,Asia,Exotic,7.823872,7.8292784,7.8255652,7.83369815,39.8245536,0.00568243,7.81286247,7.83488153,
CADEUR,CANADIAN DOLLAR / EURO,0.6957,0.6957,0.6957,0.6957,0.6961,0.6957,0,0,-0.0001,-0.01437195,-0.1435338,-0.08616975,-0.07181844,0.05752912,2.92942743,2.61061947,-6.08801296,0.95777101,0.01437401,0.32615622,0.52312627,Americas,Minor,0.696315,0.688158,0.688182,0.6861175,54.46383673,0.00345584,0.68940146,0.70322854,
EURDKK,EURO / DANISH KRONE,7.45829,7.45951,7.45829,7.45949,7.4605,7.45855,0.0012,0.01608948,-0.00002,-0.00026811,0.01622358,0.03996508,0.04841816,0.0215879,0.1343718,0.10977935,0.2970124,0.31683999,0.01635764,0.04297884,0.04921214,Europe,Exotic,7.456299,7.4547678,7.4519774,7.44888514,63.49291695,0.00366787,7.45301754,7.45958046,
CADGBP,CANADIAN DOLLAR / BRITISH POUND,0.6012,0.6012,0.6011,0.6011,0.6019,0.6011,-0.0001,-0.0166334,-0.0001,-0.0166334,-0.24892134,-0.36466103,0.04993342,0.83878544,3.28178694,0.68676717,-6.64699487,-1.37817884,0.01663617,0.37078296,0.4814941,Americas,Minor,0.602545,0.59238,0.591513,0.596609,55.12407658,0.00281475,0.59509853,0.60999147,
GBPRON,BRITISH POUND / ROMANIAN LEU,5.7418,5.7429,5.7418,5.7429,5.7449,5.7429,0.0011,0.01915776,0.001,0.01741584,0.08190722,0.06795609,-0.09915458,-0.88707868,0.11331148,2.64343164,1.24286017,2.68931605,0.01915776,0.26714547,0.38884987,Europe,Exotic,5.739375,5.757212,5.760505,5.68013,47.68149916,0.02158195,5.71703429,5.76171571,
USDCNH,U.S. DOLLAR / OFFSHORE CHINESE YUAN,7.30828,7.30912,7.30828,7.3091,7.30985,7.3091,0.00082,0.01122015,0.00167,0.02285345,-0.00068407,0.22130932,0.24330166,0.35781761,1.63893849,6.04702045,1.29145181,5.81289802,0.02312446,0.1972995,0.2976563,Asia,Exotic,7.3059255,7.2967398,7.2388944,7.0624352,53.36268859,0.02336132,7.28603695,7.32581405,
EURGBP,EURO / BRITISH POUND,0.86437,0.86447,0.86425,0.8643,0.86437,0.8642,-0.00007,-0.00809838,0,0,-0.11672118,-0.27576181,0.14831638,0.81181328,0.38327526,-1.878867,-0.59575838,-2.32132363,0.0254556,0.27813489,0.38292587,Europe,Minor,0.8654725,0.8608896,0.8596545,0.86968375,52.354543,0.00315033,0.86180567,0.86913933,
JPYEUR,JAPANESE YEN / EURO,0.0063335,0.0063345,0.0063329,0.0063329,0.0063337,0.0063329,-6e-7,-0.00947343,1e-7,0.00157908,-0.46835463,0.01421352,-0.68687566,-0.62921701,-1.2951995,-6.51166224,-8.40468614,-11.09223642,0.02684394,0.48103647,0.58113657,Asia,Minor,0.00635061,0.0063325,0.00639784,0.00665903,47.77713183,0.00003844,0.00630327,0.00639794,
NOKJPY,NORWEGIAN KRONE / JAPANESE YEN,13.681,13.683,13.679,13.679,13.703,13.68,-0.002,-0.01461881,-0.001,-0.00730994,0.16475671,-1.83921408,-0.44395924,-0.15692858,-0.75455271,7.65779946,-1.93281046,3.01149927,0.0292419,0.55015909,1.01133869,,Exotic,13.71817,13.740976,13.59813,13.201376,47.78575831,0.12377392,13.49995515,13.93638485,
